"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","G/60","A1/60","A2/60","Points/60","iSF/60","iFF/60","iCF/60","ixG/60","Sh%","FSh%","xFSh%","iBLK/60","GIVE/60","TAKE/60","iHF/60","iHA/60","iPENT2/60","iPEND2/60","iPENT5/60","iPEND5/60","iPEN±/60","FOW/60","FOL/60","FO±/60"
"Drayson Bowman","DRAYSON.BOWMAN","8474137","10-11","CAR","L","L",1989-03-08,21,2007,3,72,22,220.83,0,0.27,0,0.27,7.34,11.41,16.57,0.55,0,0,4.81,2.45,1.09,2.17,6.25,6.25,1.63,0.82,0,0,-0.82,0,0,0
"Drayson Bowman","DRAYSON.BOWMAN","8474137","11-12","CAR","L","L",1989-03-08,22,2007,3,72,37,494.05,0.73,0.49,0.36,1.58,8.5,10.81,15.06,0.83,8.57,6.74,7.65,1.21,0.97,1.21,6.56,6.32,0.24,0.73,0,0,0.49,0,0,0
"Drayson Bowman","DRAYSON.BOWMAN","8474137","12-13","CAR","L","L",1989-03-08,23,2007,3,72,37,432.98,0.42,0.14,0.14,0.69,9.42,12.75,16.07,0.78,4.41,3.26,6.13,1.94,0.97,2.91,7.62,7.34,0.83,1.25,0.14,0.14,0.42,0.55,0.83,-0.28
"Drayson Bowman","DRAYSON.BOWMAN","8474137","13-14","CAR","L","L",1989-03-08,24,2007,3,72,70,724.93,0.33,0.25,0.41,0.99,6.62,9.19,12.41,0.68,5,3.6,7.36,1.49,0.99,1.57,3.72,7.45,0.66,0.66,0,0,0,0.5,0.33,0.17
"Drayson Bowman","DRAYSON.BOWMAN","8474137","14-15","MTL","L","L",1989-03-08,25,2007,3,72,3,19.53,0,0,0,0,0,3.07,3.07,0.15,0,0,5,0,0,0,9.22,9.22,0,0,0,0,0,0,0,0
"Drew Bagnall","DREW.BAGNALL","8470787","10-11","MIN","D","L",1983-10-26,26,2003,6,195,2,26.02,0,0,0,0,2.31,2.31,4.61,0.07,0,0,3,2.31,0,0,0,4.61,4.61,2.31,0,0,-2.31,0,0,0
"Drew Doughty","DREW.DOUGHTY","8474563","08-09","L.A","D","R",1989-12-08,18,2008,1,2,81,1930.12,0.19,0.16,0.5,0.84,3.92,5.97,9.17,0.25,4.76,3.12,4.23,3.54,2.33,1.12,2.8,3.48,0.87,0.4,0,0,-0.47,0,0,0
"Drew Doughty","DREW.DOUGHTY","8474563","09-10","L.A","D","R",1989-12-08,19,2008,1,2,82,2047.78,0.47,0.67,0.59,1.73,4.16,6.39,9.26,0.27,11.27,7.34,4.24,2.23,2.14,0.59,4.6,3.84,0.79,0.67,0,0,-0.12,0,0,0
"Drew Doughty","DREW.DOUGHTY","8474563","10-11","L.A","D","R",1989-12-08,20,2008,1,2,76,1948.87,0.34,0.46,0.43,1.23,4.28,6.59,10.9,0.28,7.91,5.14,4.3,3.11,2.37,0.68,4.22,4.37,0.89,0.62,0,0.03,-0.25,0,0,0
"Drew Doughty","DREW.DOUGHTY","8474563","11-12","L.A","D","R",1989-12-08,21,2008,1,2,77,1917.25,0.31,0.47,0.34,1.13,5.26,7.73,11.14,0.35,5.95,4.05,4.47,2.19,2.03,0.81,3.88,3.85,0.84,0.66,0.03,0.03,-0.19,0,0,0
"Drew Doughty","DREW.DOUGHTY","8474563","12-13","L.A","D","R",1989-12-08,22,2008,1,2,48,1266.93,0.28,0.38,0.38,1.04,5.4,8,12.31,0.32,5.26,3.55,4.04,2.18,1.7,0.43,6.06,5.35,0.85,0.62,0,0,-0.24,0,0,0
"Drew Doughty","DREW.DOUGHTY","8474563","13-14","L.A","D","R",1989-12-08,23,2008,1,2,78,2006.05,0.3,0.57,0.24,1.11,5.29,8.2,12.05,0.36,5.65,3.65,4.38,2.72,2.45,0.48,5.38,4.22,0.96,0.57,0,0,-0.39,0,0,0
"Drew Doughty","DREW.DOUGHTY","8474563","14-15","L.A","D","R",1989-12-08,24,2008,1,2,82,2377.67,0.18,0.53,0.45,1.16,5.53,8.15,12.31,0.28,3.2,2.17,3.44,3.63,2.02,0.3,3.84,3.68,0.71,0.3,0,0,-0.4,0,0.03,-0.03
"Drew Doughty","DREW.DOUGHTY","8474563","15-16","L.A","D","R",1989-12-08,25,2008,1,2,82,2297.47,0.37,0.47,0.5,1.33,5.14,7.94,11.26,0.29,7.11,4.61,3.64,2.74,2.53,0.26,3.26,4.05,0.68,0.39,0,0,-0.29,0,0,0
"Drew Doughty","DREW.DOUGHTY","8474563","16-17","L.A","D","R",1989-12-08,26,2008,1,2,82,2225.83,0.32,0.43,0.43,1.19,4.88,6.6,9.84,0.28,6.63,4.9,4.25,2.94,2.32,0.65,3.48,3.5,0.62,0.4,0,0,-0.22,0.03,0,0.03
"Drew Doughty","DREW.DOUGHTY","8474563","17-18","L.A","D","R",1989-12-08,27,2008,1,2,82,2200.52,0.27,0.68,0.68,1.64,5.59,7.55,10.93,0.34,4.88,3.61,4.44,3.49,2.15,0.46,3.46,4.12,0.74,0.41,0,0,-0.33,0,0.03,-0.03
"Drew Doughty","DREW.DOUGHTY","8474563","18-19","L.A","D","R",1989-12-08,28,2008,1,2,82,2179.08,0.22,0.55,0.47,1.24,4.24,6,8.76,0.22,5.19,3.67,3.67,3.3,2.89,0.63,4.63,2.37,0.61,0.25,0,0,-0.36,0,0,0
"Drew Doughty","DREW.DOUGHTY","8474563","19-20","L.A","D","R",1989-12-08,29,2008,1,2,67,1730.18,0.24,0.42,0.55,1.21,4.89,7.01,10.44,0.3,4.96,3.47,4.28,3.02,2.84,0.52,3.68,3.36,0.66,0.28,0,0,-0.38,0,0,0
"Drew Doughty","DREW.DOUGHTY","8474563","20-21","L.A","D","R",1989-12-08,30,2008,1,2,56,1477.33,0.32,0.49,0.57,1.38,4.1,6.05,9.54,0.27,7.92,5.37,4.46,3.37,1.62,0.32,3.7,3.53,0.53,0.32,0,0,-0.2,0,0,0
"Drew Doughty","DREW.DOUGHTY","8474563","21-22","L.A","D","R",1989-12-08,31,2008,1,2,35,898.25,0.47,0.67,0.87,2,6.01,7.61,10.95,0.35,7.78,6.14,4.54,3.21,1.34,0.6,3.54,4.88,0.87,0.27,0,0.13,-0.47,0,0,0
"Drew Fata","DREW.FATA","8469535","07-08","NYI","D","L",1983-07-28,24,2001,3,86,5,87.53,0,0,0.69,0.69,2.74,4.8,6.85,0.1,0,0,2.14,2.06,4.8,2.74,2.06,4.11,1.37,0.69,0,0,-0.69,0,0,0
"Drew Larman","DREW.LARMAN","8470970","07-08","FLA","C","R",1985-05-15,22,2003,NA,NA,6,35.95,0,0,1.67,1.67,1.67,5.01,6.68,0.23,0,0,4.67,1.67,0,1.67,8.34,11.68,1.67,0,0,0,-1.67,16.69,26.7,-10.01
"Drew Larman","DREW.LARMAN","8470970","09-10","BOS","C","R",1985-05-15,24,2003,NA,NA,4,32.33,0,0,0,0,9.28,12.99,16.7,0.8,0,0,6.14,1.86,0,0,5.57,3.71,0,0,0,0,0,1.86,1.86,0
"Drew Leblanc","DREW.LEBLANC","8477243","12-13","CHI","C","L",1989-06-29,23,2007,NA,NA,2,26.67,0,0,0,0,6.75,6.75,9,1.21,0,0,18,0,0,2.25,0,4.5,0,0,0,0,0,20.25,20.25,0
"Drew Miller","DREW.MILLER","8470778","07-08","ANA","L","L",1984-02-17,23,2003,6,186,26,290.93,0.41,0.21,0.41,1.03,6.19,8.66,9.49,0.53,6.67,4.76,6.07,2.27,0.82,1.24,2.47,5.57,0.62,0.82,0,0,0.21,0.62,1.24,-0.62
"Drew Miller","DREW.MILLER","8470778","08-09","ANA","L","L",1984-02-17,24,2003,6,186,27,350.62,0.68,0.17,0.86,1.71,7.7,10.1,11.98,0.84,8.89,6.78,8.32,1.88,0.86,0.86,2.57,7.87,1.03,0.68,0.17,0.17,-0.34,0.51,1.88,-1.37
"Drew Miller","DREW.MILLER","8470778","09-10","DET/T.B","L","L",1984-02-17,25,2003,6,186,80,1009.92,0.59,0.12,0.42,1.13,6.12,7.78,9.45,0.62,9.71,7.63,8,3.09,1.01,1.37,6.18,7.78,0.36,0.89,0,0,0.53,0.83,1.72,-0.89
"Drew Miller","DREW.MILLER","8470778","10-11","DET","L","L",1984-02-17,26,2003,6,186,67,787.02,0.76,0.3,0.3,1.37,6.48,9.3,11.74,0.65,11.76,8.2,7,4.42,0.53,0.91,6.4,7.62,0.3,1.07,0.08,0.08,0.76,0.3,0.99,-0.69
"Drew Miller","DREW.MILLER","8470778","11-12","DET","L","L",1984-02-17,27,2003,6,186,80,1029.9,0.82,0.47,0.17,1.46,7.63,9.44,11.3,0.65,10.69,8.64,6.91,3.85,0.52,1.51,4.6,7.28,0.58,0.64,0,0,0.06,0.29,1.17,-0.87
"Drew Miller","DREW.MILLER","8470778","12-13","DET","L","L",1984-02-17,28,2003,6,186,44,607.95,0.39,0.2,0.2,0.79,5.33,7.3,8.68,0.6,7.41,5.41,8.15,4.05,0.79,1.18,7.99,6.81,0.1,0.2,0,0,0.1,0.1,0.3,-0.2
"Drew Miller","DREW.MILLER","8470778","13-14","DET","L","L",1984-02-17,29,2003,6,186,82,1159.33,0.36,0.31,0.1,0.78,6.06,7.92,9.32,0.58,5.98,4.58,7.36,3.26,0.47,1.35,6.31,7.5,0.41,0.52,0.05,0.05,0.1,0.47,0.72,-0.26
"Drew Miller","DREW.MILLER","8470778","14-15","DET","L","L",1984-02-17,30,2003,6,186,82,1102.07,0.27,0.27,0.16,0.71,5.34,6.59,8.17,0.45,5.1,4.13,6.86,5.39,0.6,1.31,6.48,6.32,0.54,0.49,0.05,0.05,-0.05,0.33,0.71,-0.38
"Drew Miller","DREW.MILLER","8470778","15-16","DET","L","L",1984-02-17,31,2003,6,186,28,363.23,0.17,0.17,0,0.33,4.46,6.28,7.27,0.37,3.7,2.63,5.87,5.45,0.99,1.32,6.44,5.29,0.17,0,0,0,-0.17,0.17,0.17,0
"Drew Miller","DREW.MILLER","8470778","16-17","DET","L","L",1984-02-17,32,2003,6,186,55,565.48,0.53,0.11,0.11,0.74,4.56,5.94,7.32,0.5,11.63,8.93,8.36,5.52,0.53,1.38,7.53,5.73,0.95,0.11,0,0,-0.85,0.21,0.11,0.11
"Drew O'Connor","DREW.O'CONNOR","8482055","20-21","PIT","L","L",1998-06-09,22,2016,NA,NA,10,89.53,0,0,0.67,0.67,5.36,8.71,10.72,0.5,0,0,5.77,1.34,2.01,1.34,4.02,6.03,0.67,0.67,0,0,0,0.67,0.67,0
"Drew O'Connor","DREW.O'CONNOR","8482055","21-22","PIT","L","L",1998-06-09,23,2016,NA,NA,22,226.23,0.8,0.27,0.27,1.33,10.61,14.32,16.44,1,7.5,5.56,6.98,1.86,1.33,2.39,3.18,9.55,0.53,0.53,0,0,0,4.77,9.02,-4.24
"Drew Shore","DREW.SHORE","8475213","12-13","FLA","C","R",1991-01-29,21,2009,2,44,43,679.7,0.26,0.62,0.26,1.15,8.47,10.77,14.39,0.88,3.12,2.46,8.16,1.59,0.88,1.68,3.27,6.97,0.62,0.26,0,0,-0.35,18.71,20.39,-1.68
"Drew Shore","DREW.SHORE","8475213","13-14","FLA","C","R",1991-01-29,22,2009,2,44,24,287.87,1.04,0,0.42,1.46,4.79,5.84,8.34,0.4,21.74,17.86,6.79,1.04,0.83,1.25,4.79,6.67,0.83,0.42,0,0,-0.42,17.92,25.43,-7.5
"Drew Shore","DREW.SHORE","8475213","14-15","CGY","C","R",1991-01-29,23,2009,2,44,11,117.3,0.51,1.02,0,1.53,6.65,7.16,10.74,0.37,7.69,7.14,5.21,2.05,0.51,0.51,5.12,9.21,0,1.53,0,0,1.53,14.83,15.35,-0.51
"Drew Shore","DREW.SHORE","8475213","15-16","CGY","C","R",1991-01-29,24,2009,2,44,2,27.98,0,2.14,0,2.14,6.43,6.43,6.43,0.36,0,0,5.67,2.14,0,2.14,0,4.29,2.14,0,0,0,-2.14,8.58,12.87,-4.29
"Drew Shore","DREW.SHORE","8475213","16-17","VAN","C","R",1991-01-29,25,2009,2,44,14,167.52,0,0.72,0,0.72,3.94,5.73,6.45,0.32,0,0,5.62,1.07,1.79,1.43,7.88,5.37,0.72,0.36,0,0,-0.36,13.61,11.82,1.79
"Drew Shore","DREW.SHORE","8475213","20-21","CAR","C","R",1991-01-29,29,2009,2,44,4,33.97,0,0,0,0,5.3,5.3,7.07,0.28,0,0,5.33,0,0,1.77,3.53,8.83,1.77,0,0,0,-1.77,5.3,21.2,-15.9
"Drew Stafford","DREW.STAFFORD","8471226","07-08","BUF","R","R",1985-10-30,21,2004,1,13,63,853.55,1.12,0.91,0.63,2.67,7.24,9.42,11.46,0.57,15.53,11.94,6.03,1.41,1.83,1.05,4.36,5.76,1.62,1.27,0.07,0.07,-0.35,0.56,0.91,-0.35
"Drew Stafford","DREW.STAFFORD","8471226","08-09","BUF","R","R",1985-10-30,22,2004,1,13,79,1234.68,0.97,0.58,0.63,2.19,8.89,11.23,13.7,0.74,10.93,8.66,6.6,0.87,1.46,1.17,3.89,3.98,0.58,1.17,0.05,0.05,0.58,0.19,0.78,-0.58
"Drew Stafford","DREW.STAFFORD","8471226","09-10","BUF","R","R",1985-10-30,23,2004,1,13,71,1027.47,0.82,0.88,0.29,1.99,10.57,13.55,16.29,0.93,7.73,6.03,6.84,0.88,2.16,1.23,3.45,4.32,0.88,0.76,0.06,0.06,-0.12,2.39,2.63,-0.23
"Drew Stafford","DREW.STAFFORD","8471226","10-11","BUF","R","R",1985-10-30,24,2004,1,13,62,1025.35,1.81,0.59,0.64,3.04,10.47,12.7,16.09,0.96,17.32,14.29,7.59,0.29,0.99,1.11,3.1,4.21,0.99,0.53,0,0,-0.47,0.99,2.28,-1.29
"Drew Stafford","DREW.STAFFORD","8471226","11-12","BUF","R","R",1985-10-30,25,2004,1,13,80,1411.83,0.85,1.06,0.21,2.12,9.6,12.58,16.02,0.88,8.85,6.76,7.01,0.93,1.7,1.7,4.33,3.36,0.98,0.81,0,0,-0.17,1.91,1.74,0.17
"Drew Stafford","DREW.STAFFORD","8471226","12-13","BUF","R","R",1985-10-30,26,2004,1,13,46,782.87,0.46,0.46,0.46,1.38,9.27,11.73,14.26,0.63,4.96,3.92,5.39,0.69,1.46,1.61,3.53,4.6,0.61,0.54,0.08,0.08,-0.08,2.84,3.6,-0.77
"Drew Stafford","DREW.STAFFORD","8471226","13-14","BUF","R","R",1985-10-30,27,2004,1,13,70,1304.9,0.74,0.6,0.23,1.56,8.51,11.04,14.12,0.76,8.65,6.67,6.88,1.15,1.38,1.1,3.59,3.36,0.6,0.92,0.05,0,0.28,4.87,4.18,0.69
"Drew Stafford","DREW.STAFFORD","8471226","14-15","BUF/WPG","R","R",1985-10-30,28,2004,1,13,76,1253.9,0.86,0.62,0.57,2.06,7.03,9.09,11.1,0.71,12.24,9.47,7.82,0.72,0.81,1,3.88,3.49,0.77,0.86,0.05,0.05,0.1,4.12,4.21,-0.1
"Drew Stafford","DREW.STAFFORD","8471226","15-16","WPG","R","R",1985-10-30,29,2004,1,13,78,1393.35,0.9,0.43,0.3,1.64,8.05,9.78,12.44,0.78,11.23,9.25,8,0.65,1.46,1.29,2.54,2.71,0.6,0.39,0,0,-0.22,2.2,2.15,0.04
"Drew Stafford","DREW.STAFFORD","8471226","16-17","BOS/WPG","R","R",1985-10-30,30,2004,1,13,58,788.85,0.61,0.68,0.3,1.6,8.29,9.96,11.79,0.65,7.34,6.11,6.55,0.23,2.13,0.99,4.72,3.35,0.91,0.61,0,0,-0.3,0.53,1.14,-0.61
"Drew Stafford","DREW.STAFFORD","8471226","17-18","N.J","R","R",1985-10-30,31,2004,1,13,59,817.7,0.59,0.37,0.15,1.1,7.48,10.2,12.18,0.87,7.84,5.76,8.58,1.1,1.03,1.17,5.65,5.21,0.37,0.66,0,0,0.29,3.01,2.94,0.07
"Drew Stafford","DREW.STAFFORD","8471226","18-19","N.J","R","R",1985-10-30,32,2004,1,13,57,699.13,0.43,0.51,0.17,1.12,6.61,9.1,11.67,0.64,6.49,4.72,6.98,1.63,1.46,1.29,4.29,5.32,0.77,0.26,0,0,-0.51,1.37,1.97,-0.6
"Dryden Hunt","DRYDEN.HUNT","8478211","17-18","FLA","L","L",1995-11-24,21,2014,NA,NA,11,116.18,0,0.52,0,0.52,6.2,10.33,11.88,0.23,0,0,2.2,2.07,2.07,1.55,11.36,9.3,0.52,1.03,0,0,0.52,0.52,1.55,-1.03
"Dryden Hunt","DRYDEN.HUNT","8478211","18-19","FLA","L","L",1995-11-24,22,2014,NA,NA,31,342.93,0.52,0.52,0.7,1.75,9.27,11.9,15.57,0.74,5.66,4.41,6.19,1.57,1.4,1.75,11.37,9.1,0.7,0.7,0,0,0,0,0.52,-0.52
"Dryden Hunt","DRYDEN.HUNT","8478211","19-20","FLA","L","L",1995-11-24,23,2014,NA,NA,21,220.35,0,0.54,0.54,1.09,8.99,10.89,13.07,0.56,0,0,5.18,1.91,1.09,1.09,10.07,6.54,1.91,0.82,0,0,-1.09,0,0,0
"Dryden Hunt","DRYDEN.HUNT","8478211","20-21","ARI","L","L",1995-11-24,24,2014,NA,NA,26,311.28,0.58,0.58,0.39,1.54,7.52,10.22,12.72,0.64,7.69,5.66,6.23,0.96,1.35,0.77,18.12,8.29,0.39,0.96,0,0,0.58,0.77,1.73,-0.96
"Dryden Hunt","DRYDEN.HUNT","8478211","21-22","NYR","L","L",1995-11-24,25,2014,NA,NA,48,571.22,0.32,0.42,0.11,0.84,5.78,9.24,11.76,0.74,5.45,3.41,7.97,1.05,0.74,1.16,11.87,6.72,1.26,1.47,0.11,0,0.11,0.42,1.16,-0.74
"Duncan Keith","DUNCAN.KEITH","8470281","07-08","CHI","D","L",1983-07-16,24,2002,2,54,81,2072.92,0.35,0.41,0.17,0.93,4.28,5.35,7.64,0.19,8.11,6.49,3.61,3.3,1.19,1.48,1.94,1.94,0.67,0.35,0,0,-0.32,0,0,0
"Duncan Keith","DUNCAN.KEITH","8470281","08-09","CHI","D","L",1983-07-16,25,2002,2,54,77,1968.08,0.24,0.58,0.52,1.34,5.27,7.62,11.04,0.23,4.62,3.2,2.97,2.8,1.22,1.52,1.22,2.53,0.79,0.24,0,0,-0.55,0,0,0
"Duncan Keith","DUNCAN.KEITH","8470281","09-10","CHI","D","L",1983-07-16,26,2002,2,54,82,2181.32,0.39,0.63,0.88,1.9,5.86,8.31,12.3,0.27,6.57,4.64,3.3,3.93,1.62,1.24,1.27,2.5,0.63,0.36,0.03,0.03,-0.28,0,0,0
"Duncan Keith","DUNCAN.KEITH","8470281","10-11","CHI","D","L",1983-07-16,27,2002,2,54,82,2204.55,0.19,0.44,0.6,1.22,4.71,7.46,12.27,0.25,4.05,2.55,3.35,4.06,2.26,1.52,1.22,2.88,0.3,0.16,0,0,-0.14,0,0,0
"Duncan Keith","DUNCAN.KEITH","8470281","11-12","CHI","D","L",1983-07-16,28,2002,2,54,74,1990.2,0.12,0.51,0.57,1.21,4.88,7.6,11.4,0.22,2.47,1.59,2.96,3.65,1.51,1.45,1.36,3.41,0.48,0.3,0,0,-0.18,0,0,0
"Duncan Keith","DUNCAN.KEITH","8470281","12-13","CHI","D","L",1983-07-16,29,2002,2,54,47,1133.1,0.16,0.53,0.74,1.43,4.82,6.35,9.74,0.24,3.3,2.5,3.71,3.49,1.54,1.38,1.01,4.18,0.42,0.05,0.05,0.05,-0.37,0,0,0
"Duncan Keith","DUNCAN.KEITH","8470281","13-14","CHI","D","L",1983-07-16,30,2002,2,54,79,1947.33,0.18,0.62,1.08,1.88,6.1,8.57,13.19,0.29,3.03,2.16,3.44,2.74,2.16,1.48,1.11,2.96,0.43,0.25,0,0,-0.18,0,0,0
"Duncan Keith","DUNCAN.KEITH","8470281","14-15","CHI","D","L",1983-07-16,31,2002,2,54,80,2045.12,0.29,0.56,0.47,1.32,5.02,7.1,11.88,0.29,5.85,4.13,4.03,3.32,1.85,1.26,0.47,3.7,0.29,0.09,0,0,-0.21,0,0,0
"Duncan Keith","DUNCAN.KEITH","8470281","15-16","CHI","D","L",1983-07-16,32,2002,2,54,67,1690.77,0.32,0.53,0.67,1.53,4.61,6.57,10.18,0.21,6.92,4.86,3.18,4.12,1.63,0.78,0.57,2.63,0.28,0.18,0,0,-0.11,0,0.04,-0.04
"Duncan Keith","DUNCAN.KEITH","8470281","16-17","CHI","D","L",1983-07-16,33,2002,2,54,80,2049.33,0.18,0.56,0.82,1.55,5.36,7.11,11.24,0.22,3.28,2.47,3.13,3.13,2.14,0.94,0.7,2.37,0.23,0.03,0,0,-0.2,0,0,0
"Duncan Keith","DUNCAN.KEITH","8470281","17-18","CHI","D","L",1983-07-16,34,2002,2,54,82,1953.82,0.06,0.18,0.74,0.98,5.74,7.59,12.28,0.22,1.07,0.81,2.88,5.07,2.24,1.04,1.26,2.76,0.46,0.09,0,0,-0.37,0,0,0
"Duncan Keith","DUNCAN.KEITH","8470281","18-19","CHI","D","L",1983-07-16,35,2002,2,54,82,1887.43,0.19,0.41,0.67,1.27,4.48,5.94,8.96,0.19,4.26,3.21,3.24,4.58,2.32,1.05,1.34,2.48,0.48,0.29,0.06,0,-0.25,0,0,0
"Duncan Keith","DUNCAN.KEITH","8470281","19-20","CHI","D","L",1983-07-16,36,2002,2,54,61,1487.52,0.12,0.36,0.56,1.05,4.48,6.21,10.33,0.18,2.7,1.95,2.94,4.72,2.98,1.69,1.05,2.58,0.4,0.04,0,0,-0.36,0,0,0
"Duncan Keith","DUNCAN.KEITH","8470281","20-21","CHI","D","L",1983-07-16,37,2002,2,54,54,1264.12,0.19,0.33,0.19,0.71,5.22,6.36,9.45,0.2,3.64,2.99,3.21,4.32,2.99,1.33,1.57,2.99,0.71,0,0,0,-0.71,0,0,0
"Duncan Keith","DUNCAN.KEITH","8470281","21-22","EDM","D","L",1983-07-16,38,2002,2,54,35,712.7,0.08,0.59,0.51,1.18,4.38,6.06,8.67,0.19,1.92,1.39,3.18,5.14,3.11,2.02,1.68,3.28,0.42,0.17,0,0,-0.25,0,0,0
"Duncan Siemens","DUNCAN.SIEMENS","8476464","14-15","COL","D","L",1993-09-07,21,2011,1,11,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57,4.29,0,0,0,0,0,0,0,0
"Duncan Siemens","DUNCAN.SIEMENS","8476464","16-17","COL","D","L",1993-09-07,23,2011,1,11,3,36.93,0,0,0,0,3.25,4.87,6.5,0.15,0,0,3,1.62,3.25,0,16.25,0,1.62,0,0,0,-1.62,0,0,0
"Duncan Siemens","DUNCAN.SIEMENS","8476464","17-18","COL","D","L",1993-09-07,24,2011,1,11,16,197.1,0.3,0,0.3,0.61,4.26,6.09,9.13,0.25,7.14,5,4.05,6.39,1.52,0.61,6.7,7.61,1.22,0.61,0.3,0.3,-0.61,0,0,0
"Dustin Boyd","DUSTIN.BOYD","8471310","07-08","CGY","C","L",1986-07-16,21,2004,3,98,48,471.2,0.89,0.51,0.13,1.53,5.86,7.77,10.06,0.76,15.22,11.48,9.75,1.78,1.4,2.55,4.97,4.33,0.38,1.78,0,0,1.4,8.28,8.15,0.13
"Dustin Boyd","DUSTIN.BOYD","8471310","08-09","CGY","C","L",1986-07-16,22,2004,3,98,70,896.62,0.74,0.33,0.4,1.47,4.95,7.23,9.7,0.64,14.86,10.19,8.81,1.94,1.2,1.54,2.88,5.15,0.33,0.6,0,0,0.27,14.39,16.93,-2.54
"Dustin Boyd","DUSTIN.BOYD","8471310","09-10","CGY/NSH","C","L",1986-07-16,23,2004,3,98,78,953.78,0.69,0.5,0.31,1.51,7.05,9.06,10.76,0.72,9.82,7.64,7.91,2.71,1.64,2.33,5.1,5.72,0.44,0.88,0.06,0.06,0.44,15.35,14.41,0.94
"Dustin Boyd","DUSTIN.BOYD","8471310","10-11","MTL","C","L",1986-07-16,24,2004,3,98,10,98.38,0.61,0,0,0.61,4.88,7.93,11.59,1.02,12.5,7.69,12.92,3.66,1.22,0,7.32,8.54,0.61,0.61,0,0,0,14.03,19.52,-5.49
"Dustin Brown","DUSTIN.BROWN","8470606","07-08","L.A","L","R",1984-11-04,22,2003,1,13,78,1582.98,1.25,0.64,0.38,2.27,8.3,11.33,14.4,1.02,15.07,11.04,9,0.87,2.35,0.99,11.79,4.78,0.76,2.35,0.11,0.11,1.59,0.76,0.76,0
"Dustin Brown","DUSTIN.BROWN","8470606","08-09","L.A","L","R",1984-11-04,23,2003,1,13,80,1552.13,0.93,0.73,0.39,2.05,11.29,15.77,19.95,1.23,8.22,5.88,7.83,0.85,1.86,1.43,11.02,6.73,0.85,3.17,0.08,0.04,2.28,0.97,1.12,-0.15
"Dustin Brown","DUSTIN.BROWN","8470606","09-10","L.A","L","R",1984-11-04,24,2003,1,13,82,1579.55,0.91,0.91,0.3,2.13,9.42,13.64,16.83,1.12,9.68,6.69,8.23,0.95,2.39,1.48,10.9,6.23,0.68,2.85,0.04,0.04,2.17,0.65,0.84,-0.19
"Dustin Brown","DUSTIN.BROWN","8470606","10-11","L.A","L","R",1984-11-04,25,2003,1,13,82,1588.12,1.06,0.68,0.42,2.15,8.61,12.24,15.87,0.95,12.28,8.64,7.75,1.1,2.53,1.32,11.33,6.23,0.98,1.96,0.04,0.04,0.98,0.68,0.72,-0.04
"Dustin Brown","DUSTIN.BROWN","8470606","11-12","L.A","L","R",1984-11-04,26,2003,1,13,82,1653.85,0.8,0.65,0.51,1.96,7.76,10.99,14.51,0.99,10.28,7.26,9.04,1.16,1.92,1.41,10.63,5.62,0.87,2.14,0.04,0.04,1.27,0.62,0.8,-0.18
"Dustin Brown","DUSTIN.BROWN","8470606","12-13","L.A","L","R",1984-11-04,27,2003,1,13,46,897.07,1.2,0.6,0.13,1.94,9.5,13.24,16.85,1.19,12.68,9.09,8.97,0.54,1.81,1.14,10.43,5.22,0.74,1.81,0,0,1.07,1,1.74,-0.74
"Dustin Brown","DUSTIN.BROWN","8470606","13-14","L.A","L","R",1984-11-04,28,2003,1,13,79,1251.05,0.72,0.29,0.29,1.29,9.35,12.71,16.79,1,7.69,5.66,7.83,0.58,1.97,1.25,11.8,7.43,1.1,1.73,0.1,0.05,0.58,0.29,0.62,-0.34
"Dustin Brown","DUSTIN.BROWN","8470606","14-15","L.A","L","R",1984-11-04,29,2003,1,13,82,1354.38,0.49,0.53,0.18,1.2,8.37,11.87,15.06,0.78,5.82,4.1,6.54,1.06,2.04,1.28,10.72,7.93,0.58,1.55,0,0,0.97,0.66,0.89,-0.22
"Dustin Brown","DUSTIN.BROWN","8470606","15-16","L.A","L","R",1984-11-04,30,2003,1,13,82,1326.22,0.5,0.45,0.32,1.27,9.86,14.16,16.97,0.78,5.05,3.51,5.5,0.9,1.4,1.81,10.59,7.69,0.68,1.18,0,0,0.5,0.36,0.41,-0.05
"Dustin Brown","DUSTIN.BROWN","8470606","16-17","L.A","L","R",1984-11-04,31,2003,1,13,80,1280.02,0.66,0.42,0.61,1.69,8.2,11.77,15.28,0.86,8,5.58,7.33,1.45,1.27,1.17,8.91,7.08,0.52,1.17,0,0,0.66,0.09,0.14,-0.05
"Dustin Brown","DUSTIN.BROWN","8470606","17-18","L.A","L","R",1984-11-04,32,2003,1,13,81,1606.75,1.05,0.78,0.45,2.28,8.29,11.28,13.74,0.95,12.61,9.27,8.45,1.23,2.05,1.49,7.06,5.15,0.52,1.05,0.07,0,0.45,0.63,1.08,-0.45
"Dustin Brown","DUSTIN.BROWN","8470606","18-19","L.A","L","R",1984-11-04,33,2003,1,13,72,1469.23,0.9,0.78,0.41,2.08,7.35,9.43,12.09,0.74,12.22,9.52,7.89,1.18,1.8,1.27,6.13,3.55,0.49,0.57,0,0,0.08,0.04,0.65,-0.61
