"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Bud Holloway","BUD.HOLLOWAY","8473431","15-16","MTL","C","R",1988-03-01,27,2006,3,86,1,7.32,0,24.56,24.62,16.16,6.67,0,0,0.97,2.98,0.97,2.97,0.95,4.93,0.01,0.14,0,-2.01,-2,-3.98,-0.13,0,100
"Buddy Robinson","BUDDY.ROBINSON","8477210","15-16","OTT","R","R",1991-09-30,23,2010,NA,NA,3,25.8,75.12,46.12,47.31,44.58,45.16,3.05,1.01,14.74,17.22,18.91,21.06,23.5,29.21,0.84,1.02,2.04,-2.48,-2.15,-5.71,-0.18,20.69,94.13
"Buddy Robinson","BUDDY.ROBINSON","8477210","16-17","OTT","R","R",1991-09-30,24,2010,NA,NA,4,27.78,0,49.38,43.18,40.44,45.34,0,0,9.23,9.46,12.4,16.32,15.63,23.02,0.73,0.88,0,-0.23,-3.92,-7.39,-0.15,0,100
"Buddy Robinson","BUDDY.ROBINSON","8477210","19-20","CGY","R","R",1991-09-30,27,2010,NA,NA,5,61.18,50,49.91,48.93,44.34,55.21,0.94,0.94,26.41,26.5,38.01,39.68,48.89,61.36,3.23,2.62,0,-0.09,-1.67,-12.47,0.61,3.56,96.45
"Buddy Robinson","BUDDY.ROBINSON","8477210","20-21","CGY","R","R",1991-09-30,28,2010,NA,NA,9,64.23,50,52.47,51.61,56.08,50.28,0.94,0.94,26.74,24.22,39.37,36.92,60.38,47.28,1.77,1.75,0,2.52,2.45,13.1,0.02,3.52,96.12
"Buddy Robinson","BUDDY.ROBINSON","8477210","21-22","ANA","R","R",1991-09-30,29,2010,NA,NA,23,217.48,55.53,48.2,45.62,43.78,43.06,6.13,4.91,118.78,127.65,148.7,177.28,179.86,230.92,7.91,10.46,1.22,-8.87,-28.58,-51.06,-2.55,5.16,96.15
"Byron Bitz","BYRON.BITZ","8470700","08-09","BOS","R","R",1984-07-21,24,2003,4,107,35,362.67,50.61,52.35,53.78,51.19,47.83,7.91,7.72,155.85,141.88,217.62,187.04,282.66,269.56,10.37,11.31,0.19,13.97,30.58,13.1,-0.94,5.08,94.56
"Byron Bitz","BYRON.BITZ","8470700","09-10","BOS/FLA","R","R",1984-07-21,25,2003,4,107,52,573.97,37.34,46.92,48.62,47.77,47.13,17.8,29.87,254.27,287.68,354.16,374.28,474.42,518.62,18.38,20.62,-12.07,-33.41,-20.12,-44.2,-2.24,7,89.62
"Byron Bitz","BYRON.BITZ","8470700","11-12","VAN","R","R",1984-07-21,27,2003,4,107,10,104.98,67.47,49.5,48.87,48.63,49.84,4.19,2.02,41.59,42.43,54.43,56.94,76.28,80.59,3.16,3.18,2.17,-0.84,-2.51,-4.31,-0.02,10.07,95.24
"Byron Froese","BYRON.FROESE","8475278","15-16","TOR","C","R",1991-03-12,24,2009,4,118,56,707.07,25.95,42.26,41.33,42.55,43.73,14.93,42.6,278.39,380.38,379.45,538.58,520.01,702.13,24.93,32.08,-27.67,-101.99,-159.13,-182.12,-7.15,5.36,88.8
"Byron Froese","BYRON.FROESE","8475278","16-17","T.B/TOR","C","R",1991-03-12,25,2009,4,118,6,63.3,0,49.64,51.62,45.63,42.77,0,2.95,25.56,25.93,41.03,38.46,53.1,63.28,2.04,2.73,-2.95,-0.37,2.57,-10.18,-0.69,0,88.62
"Byron Froese","BYRON.FROESE","8475278","17-18","MTL","C","R",1991-03-12,26,2009,4,118,48,555.82,37.87,42.22,42.66,40.72,44.05,15.18,24.9,218.61,299.18,309.39,415.86,426.69,621.14,18.24,23.17,-9.72,-80.57,-106.47,-194.45,-4.93,6.94,91.68
"Byron Froese","BYRON.FROESE","8475278","20-21","CGY","C","R",1991-03-12,29,2009,4,118,6,49.75,31.86,15.63,22.21,25.54,11.54,0.94,2.01,6.12,33.04,10.79,37.79,18.43,53.73,0.3,2.3,-1.07,-26.92,-27,-35.3,-2,15.36,93.92
"Byron Ritchie","BYRON.RITCHIE","8462197","07-08","VAN","C","L",1977-04-24,30,1995,7,165,71,875.5,29.99,37.72,37.18,36.07,34.69,18.75,43.78,295.62,488.07,400.39,676.37,497.14,880.95,22.43,42.22,-25.03,-192.45,-275.98,-383.81,-19.79,6.34,91.03
"C.J. Smith","C.J..SMITH","8480083","16-17","BUF","L","L",1994-12-01,21,2013,NA,NA,2,23.07,37.01,34.04,36.83,35.14,43.01,1.88,3.2,10.96,21.24,17.08,29.29,20.5,37.84,0.8,1.06,-1.32,-10.28,-12.21,-17.34,-0.26,17.15,84.93
"C.J. Smith","C.J..SMITH","8480083","18-19","BUF","L","L",1994-12-01,23,2013,NA,NA,11,117.2,47.88,44.75,46.7,48.68,40.71,2.83,3.08,60.47,74.67,80.59,91.98,103.68,109.3,4.03,5.87,-0.25,-14.2,-11.39,-5.62,-1.84,4.68,95.88
"C.J. Smith","C.J..SMITH","8480083","20-21","BUF","L","L",1994-12-01,25,2013,NA,NA,1,7.95,0,47.7,26.45,25.7,8.82,0,0,1.87,2.05,1.87,5.2,1.83,5.29,0.03,0.31,0,-0.18,-3.33,-3.46,-0.28,0,100
"C.J. Smith","C.J..SMITH","8480083","21-22","CAR","L","L",1994-12-01,26,2013,NA,NA,1,9.37,0,35.06,41.76,39.87,27.81,0,1.01,5.47,10.13,9.86,13.75,10.12,15.26,0.42,1.09,-1.01,-4.66,-3.89,-5.14,-0.67,0,90.03
"Cade Fairchild","CADE.FAIRCHILD","8474029","11-12","STL","D","L",1989-01-15,22,2007,4,96,5,48.27,31.23,55.77,64.29,61.96,50.88,0.94,2.07,24.23,19.22,40.17,22.31,51.54,31.64,1.74,1.68,-1.13,5.01,17.86,19.9,0.06,3.88,89.23
"Cal Clutterbuck","CAL.CLUTTERBUCK","8473504","07-08","MIN","R","R",1987-11-18,19,2006,3,72,2,14.17,0,43.23,52.24,45.87,38.46,0,0,3.83,5.03,6.65,6.08,10.43,12.31,0.1,0.16,0,-1.2,0.57,-1.88,-0.06,0,100
"Cal Clutterbuck","CAL.CLUTTERBUCK","8473504","08-09","MIN","R","R",1987-11-18,20,2006,3,72,78,1014.4,45.99,43.69,44.68,44.45,43.95,29.69,34.87,405.29,522.36,583.67,722.73,761.67,951.97,29.21,37.25,-5.18,-117.07,-139.06,-190.3,-8.04,7.33,93.32
"Cal Clutterbuck","CAL.CLUTTERBUCK","8473504","09-10","MIN","R","R",1987-11-18,21,2006,3,72,74,1056.67,39.16,43.81,44.51,44.6,43.87,30.55,47.46,415.2,532.56,605.1,754.38,805.38,1000.45,31.62,40.46,-16.91,-117.36,-149.28,-195.07,-8.84,7.36,91.09
"Cal Clutterbuck","CAL.CLUTTERBUCK","8473504","10-11","MIN","R","R",1987-11-18,22,2006,3,72,76,1204.42,49.08,48.26,48.89,48.03,49.05,48.98,50.82,569.04,610.12,800.9,837.38,1034.84,1119.77,47.85,49.71,-1.84,-41.08,-36.48,-84.93,-1.86,8.61,91.67
"Cal Clutterbuck","CAL.CLUTTERBUCK","8473504","11-12","MIN","R","R",1987-11-18,23,2006,3,72,74,1210.38,46.75,47.02,46.38,45.3,51.99,43.59,49.66,532.27,599.85,738.53,853.78,972.25,1173.85,50.61,46.73,-6.07,-67.58,-115.25,-201.6,3.88,8.19,91.72
"Cal Clutterbuck","CAL.CLUTTERBUCK","8473504","12-13","MIN","R","R",1987-11-18,24,2006,3,72,42,576.85,32.22,46.82,45.97,44.96,46.2,11.19,23.54,229.95,261.22,312.85,367.66,413.99,506.82,16.59,19.32,-12.35,-31.27,-54.81,-92.83,-2.73,4.87,90.99
"Cal Clutterbuck","CAL.CLUTTERBUCK","8473504","13-14","NYI","R","R",1987-11-18,25,2006,3,72,73,1046.2,36.22,49.09,48.52,47.36,47.94,30.35,53.45,517.13,536.23,706.29,749.45,953.19,1059.54,52.42,56.93,-23.1,-19.1,-43.16,-106.35,-4.51,5.87,90.03
"Cal Clutterbuck","CAL.CLUTTERBUCK","8473504","14-15","NYI","R","R",1987-11-18,26,2006,3,72,76,967.33,42.26,50.71,49.5,47.62,47.71,27.94,38.17,448.62,435.99,618.93,631.5,817.2,899.01,41.72,45.73,-10.23,12.63,-12.57,-81.81,-4.01,6.23,91.25
"Cal Clutterbuck","CAL.CLUTTERBUCK","8473504","15-16","NYI","R","R",1987-11-18,27,2006,3,72,77,917.38,49.42,42.54,42.96,42.36,41.05,37.73,38.61,355,479.52,494.16,656,670.99,912.96,30.03,43.12,-0.88,-124.52,-161.84,-241.97,-13.09,10.63,91.95
"Cal Clutterbuck","CAL.CLUTTERBUCK","8473504","16-17","NYI","R","R",1987-11-18,28,2006,3,72,66,923.82,45.86,44.17,41.97,42.04,45.02,34.62,40.87,399.17,504.48,533.13,737.02,724.94,999.64,38.64,47.19,-6.25,-105.31,-203.89,-274.7,-8.55,8.67,91.9
"Cal Clutterbuck","CAL.CLUTTERBUCK","8473504","17-18","NYI","R","R",1987-11-18,29,2006,3,72,76,971.95,34.32,35.33,35.11,34.69,34.22,33.02,63.18,361.31,661.3,479.76,886.88,647.42,1219.07,29.2,56.12,-30.16,-299.99,-407.12,-571.65,-26.92,9.14,90.45
"Cal Clutterbuck","CAL.CLUTTERBUCK","8473504","18-19","NYI","R","R",1987-11-18,30,2006,3,72,73,1020,42.48,45.54,46.2,44.24,50.65,36.11,48.9,421.98,504.59,594,691.75,767.62,967.52,44.11,42.97,-12.79,-82.61,-97.75,-199.9,1.14,8.56,90.31
"Cal Clutterbuck","CAL.CLUTTERBUCK","8473504","19-20","NYI","R","R",1987-11-18,31,2006,3,72,37,496.72,48.67,38.98,38.49,36.13,40.82,14.77,15.58,178.82,279.88,241.97,386.63,306.89,542.41,17.52,25.4,-0.81,-101.06,-144.66,-235.52,-7.88,8.26,94.43
"Cal Clutterbuck","CAL.CLUTTERBUCK","8473504","20-21","NYI","R","R",1987-11-18,32,2006,3,72,50,671.82,35.11,41.61,40.15,39.23,43.29,20.92,38.67,250,350.81,338.98,505.34,445.2,689.75,22.73,29.78,-17.75,-100.81,-166.36,-244.55,-7.05,8.37,88.98
"Cal Clutterbuck","CAL.CLUTTERBUCK","8473504","21-22","NYI","R","R",1987-11-18,33,2006,3,72,49,688.03,31.46,40.93,41.26,39.75,41.35,15.45,33.66,245.28,353.93,339.32,483.05,436.94,662.34,22.29,31.62,-18.21,-108.65,-143.73,-225.4,-9.33,6.3,90.49
"Cal Foote","CAL.FOOTE","8479984","20-21","T.B","D","R",1998-12-13,21,2017,1,14,35,451.12,60.1,50.7,50.94,49.86,49.8,22.17,14.72,221.26,215.18,287.28,276.73,370.88,372.99,16.01,16.14,7.45,6.08,10.55,-2.11,-0.13,10.02,93.16
"Cal Foote","CAL.FOOTE","8479984","21-22","T.B","D","R",1998-12-13,22,2017,1,14,37,502.92,50.99,49.49,51.92,51.58,53.16,23.73,22.81,231.9,236.67,338.26,313.3,435.88,409.24,20.19,17.79,0.92,-4.77,24.96,26.64,2.4,10.23,90.36
"Cal O'Reilly","CAL.O'REILLY","8471811","08-09","NSH","C","L",1986-09-30,21,2005,5,150,11,138.63,59.02,49.28,46.02,47.11,48.07,6.9,4.79,69.02,71.04,84.33,98.9,103.64,116.36,5.61,6.06,2.11,-2.02,-14.57,-12.72,-0.45,10,93.26
"Cal O'Reilly","CAL.O'REILLY","8471811","09-10","NSH","C","L",1986-09-30,22,2005,5,150,31,422.62,56.36,50.62,52.45,53.06,53,19.35,14.98,201.88,196.97,292.17,264.85,385.15,340.76,19.08,16.92,4.37,4.91,27.32,44.39,2.16,9.58,92.39
"Cal O'Reilly","CAL.O'REILLY","8471811","10-11","NSH","C","L",1986-09-30,23,2005,5,150,38,642.28,57.17,58.09,55.7,56.08,59.82,30.3,22.7,366.93,264.69,477.02,379.41,626.78,490.97,32.87,22.08,7.6,102.24,97.61,135.81,10.79,8.26,91.42
"Cal O'Reilly","CAL.O'REILLY","8471811","11-12","ARI/NSH/PIT","C","L",1986-09-30,24,2005,5,150,33,421.12,36.71,47.09,45.77,47.71,43.77,10.93,18.84,184.25,207.05,244.77,290.05,342.08,374.89,13.78,17.7,-7.91,-22.8,-45.28,-32.81,-3.92,5.93,90.9
"Cal O'Reilly","CAL.O'REILLY","8471811","15-16","BUF","C","L",1986-09-30,28,2005,5,150,20,223.6,60.5,53.29,50.77,51.37,48.69,11.84,7.73,123.36,108.14,157.52,152.72,208.23,197.09,10.01,10.55,4.11,15.22,4.8,11.14,-0.54,9.6,92.85
"Cal O'Reilly","CAL.O'REILLY","8471811","16-17","BUF","C","L",1986-09-30,29,2005,5,150,11,87.25,21.39,41.69,40.63,43.9,43.74,1.85,6.8,31.78,44.45,41.39,60.47,62.45,79.8,2.48,3.19,-4.95,-12.67,-19.08,-17.35,-0.71,5.82,84.7
"Cal O'Reilly","CAL.O'REILLY","8471811","17-18","MIN","C","L",1986-09-30,30,2005,5,150,1,8.27,0,43.75,37.69,36.54,50,0,0,3.08,3.96,4.12,6.81,6.08,10.56,0.26,0.26,0,-0.88,-2.69,-4.48,0,0,100
"Cale Fleury","CALE.FLEURY","8479985","19-20","MTL","D","R",1998-11-19,20,2017,3,87,41,588.42,42.89,47.79,48.68,48.77,46.82,15.89,21.16,278.35,304.07,389.53,410.66,541.94,569.27,22.22,25.24,-5.27,-25.72,-21.13,-27.33,-3.02,5.71,93.04
"Cale Fleury","CALE.FLEURY","8479985","21-22","SEA","D","R",1998-11-19,22,2017,3,87,2,25.97,0,55.34,53.12,54.97,68.81,0,0.99,14.46,11.67,18.66,16.47,27.13,22.22,1.5,0.68,-0.99,2.79,2.19,4.91,0.82,0,91.52
"Cale Makar","CALE.MAKAR","8480069","19-20","COL","D","R",1998-10-30,20,2017,1,4,57,1197.6,64.72,59.92,59.74,60.41,61.56,91.21,49.73,786.28,525.92,1047.38,705.96,1404.31,920.32,69.17,43.2,41.48,260.36,341.42,483.99,25.97,11.6,90.54
"Cale Makar","CALE.MAKAR","8480069","20-21","COL","D","R",1998-10-30,21,2017,1,4,44,1069.57,69.54,66.31,66.16,67.17,68.96,85.56,37.48,737.02,374.4,1018.59,521.1,1380.7,674.82,74.91,33.72,48.08,362.62,497.49,705.88,41.19,11.61,89.99
"Cale Makar","CALE.MAKAR","8480069","21-22","COL","D","R",1998-10-30,22,2017,1,4,49,1233.07,70.71,61.51,61.55,62.07,63.21,107.5,44.54,844,528.17,1133.79,708.14,1517.77,927.63,88.29,51.38,62.96,315.83,425.65,590.14,36.91,12.74,91.57
"Caleb Jones","CALEB.JONES","8478452","18-19","EDM","D","L",1997-06-06,21,2015,4,117,17,336.55,33.48,42.7,42.44,45.7,38.69,12.54,24.91,132.63,178,178.89,242.6,265.68,315.63,10.77,17.07,-12.37,-45.37,-63.71,-49.95,-6.3,9.45,86.01
"Caleb Jones","CALEB.JONES","8478452","19-20","EDM","D","L",1997-06-06,22,2015,4,117,43,607.6,50.49,51.05,49.32,49.31,49.21,28.46,27.91,302.39,290,396.92,407.94,529.45,544.2,23.92,24.69,0.55,12.39,-11.02,-14.75,-0.77,9.41,90.38
"Caleb Jones","CALEB.JONES","8478452","20-21","EDM","D","L",1997-06-06,23,2015,4,117,33,449.03,32.42,47.34,47.04,46.41,45.43,9.74,20.3,177.62,197.62,247.3,278.42,333.03,384.56,15.41,18.51,-10.56,-20,-31.12,-51.53,-3.1,5.48,89.73
"Caleb Jones","CALEB.JONES","8478452","21-22","CHI","D","L",1997-06-06,24,2015,4,117,30,461.87,51.47,48.43,46.42,46.48,46.21,18.34,17.29,212.47,226.29,272.43,314.42,377.03,434.1,17.54,20.42,1.05,-13.82,-41.99,-57.07,-2.88,8.63,92.36
"Calen Addison","CALEN.ADDISON","8480884","20-21","MIN","D","R",2000-04-11,20,2018,2,53,3,55.55,52.07,52.16,50.77,52.73,49.35,2.14,1.97,26.86,24.64,38.47,37.3,51.01,45.72,2.65,2.72,0.17,2.22,1.17,5.29,-0.07,7.97,92
"Calen Addison","CALEN.ADDISON","8480884","21-22","MIN","D","R",2000-04-11,21,2018,2,53,12,164.15,50.91,56.01,56.89,58.81,68.33,10.36,9.99,104.42,82,136.59,103.51,181.66,127.23,9.71,4.5,0.37,22.42,33.08,54.43,5.21,9.92,87.82
"Calle Jarnkrok","CALLE.JARNKROK","8475714","13-14","NSH","C","R",1991-09-25,21,2010,2,51,12,168.82,76.78,59.34,60.91,56.81,70.12,13.46,4.07,89.74,61.49,122.36,78.53,148.36,112.79,8.19,3.49,9.39,28.25,43.83,35.57,4.7,15,93.38
"Calle Jarnkrok","CALLE.JARNKROK","8475714","14-15","NSH","C","R",1991-09-25,22,2010,2,51,74,950.85,43.68,51.09,51.32,50.21,48.56,32.54,41.96,455.86,436.34,624.12,592.05,819.96,813.18,34.77,36.83,-9.42,19.52,32.07,6.78,-2.06,7.14,90.38
"Calle Jarnkrok","CALLE.JARNKROK","8475714","15-16","NSH","C","R",1991-09-25,23,2010,2,51,81,1306.97,49.53,50.64,50.18,48.55,47.91,58.43,59.54,652.18,635.66,887.53,881.02,1135.44,1203.03,53.08,57.72,-1.11,16.52,6.51,-67.59,-4.64,8.96,90.63
"Calle Jarnkrok","CALLE.JARNKROK","8475714","16-17","NSH","C","R",1991-09-25,24,2010,2,51,81,1273.8,48.94,47.84,47.15,47.84,49.79,53.24,55.55,567.66,619.03,791.74,887.63,1086.75,1184.76,52.22,52.65,-2.31,-51.37,-95.89,-98.01,-0.43,9.38,91.03
"Calle Jarnkrok","CALLE.JARNKROK","8475714","17-18","NSH","C","R",1991-09-25,25,2010,2,51,68,1080.2,55.25,43.89,45.4,45.43,43.16,47.2,38.23,482.6,616.87,693.02,833.57,925.26,1111.55,42.77,56.32,8.97,-134.27,-140.55,-186.29,-13.55,9.78,93.8
"Calle Jarnkrok","CALLE.JARNKROK","8475714","18-19","NSH","C","R",1991-09-25,26,2010,2,51,79,1219,49.32,47.67,47.63,48.39,44.3,51.73,53.15,574.89,631.16,797.35,876.74,1078.2,1149.87,46.61,58.61,-1.42,-56.27,-79.39,-71.67,-12,9,91.58
"Calle Jarnkrok","CALLE.JARNKROK","8475714","19-20","NSH","C","R",1991-09-25,27,2010,2,51,64,1019.85,50.2,51.94,52.25,52.14,49.54,48.99,48.6,556.03,514.44,769.52,703.14,1011.62,928.69,47.36,48.24,0.39,41.59,66.38,82.93,-0.88,8.81,90.55
"Calle Jarnkrok","CALLE.JARNKROK","8475714","20-21","NSH","C","R",1991-09-25,28,2010,2,51,49,823.13,55.73,46.99,48.31,47.48,51.2,42.14,33.47,388.76,438.52,533.09,570.5,664.03,734.65,35.1,33.46,8.67,-49.76,-37.41,-70.62,1.64,10.84,92.37
"Calle Jarnkrok","CALLE.JARNKROK","8475714","21-22","SEA","C","R",1991-09-25,29,2010,2,51,43,717.32,38.47,47.63,48.61,48.77,43.46,32.12,51.37,328.24,360.9,479.17,506.59,635.04,667.14,30.49,39.67,-19.25,-32.66,-27.42,-32.1,-9.18,9.79,85.77
"Calle Rosen","CALLE.ROSEN","8480157","17-18","TOR","D","L",1994-02-02,23,2012,NA,NA,4,51.15,18.61,44.45,51.65,56.7,48.72,0.94,4.11,21.55,26.93,35.56,33.29,52.01,39.72,2.29,2.41,-3.17,-5.38,2.27,12.29,-0.12,4.36,84.74
"Calle Rosen","CALLE.ROSEN","8480157","18-19","TOR","D","L",1994-02-02,24,2012,NA,NA,4,66.82,34.29,48.86,47.8,48.36,40.55,4.08,7.82,40.57,42.46,54.58,59.61,68.35,72.99,3.86,5.66,-3.74,-1.89,-5.03,-4.64,-1.8,10.06,81.58
"Calle Rosen","CALLE.ROSEN","8480157","19-20","COL/TOR","D","L",1994-02-02,25,2012,NA,NA,12,162.92,49.46,50.57,50.17,51.38,46.9,5.91,6.04,91.44,89.37,124.37,123.53,166.85,157.88,6.88,7.79,-0.13,2.07,0.84,8.97,-0.91,6.46,93.24
"Calle Rosen","CALLE.ROSEN","8480157","21-22","STL","D","L",1994-02-02,27,2012,NA,NA,6,93.33,36.43,52.23,50.74,52.1,48.87,2.9,5.06,46.82,42.82,65.97,64.04,85.61,78.71,3.47,3.63,-2.16,4,1.93,6.9,-0.16,6.19,88.18
"Calvin De Haan","CALVIN.DE HAAN","8475177","11-12","NYI","D","L",1991-05-09,20,2009,1,12,1,13.02,100,55.79,58.75,63.43,56.04,0.94,0,8.38,6.64,11.08,7.78,15.7,9.05,0.51,0.4,0.94,1.74,3.3,6.65,0.11,11.22,100
"Calvin De Haan","CALVIN.DE HAAN","8475177","13-14","NYI","D","L",1991-05-09,22,2009,1,12,51,1072.23,43.31,52.8,51.55,50.89,49.23,41.95,54.9,546.41,488.5,739.72,695.23,1009.13,973.8,49.47,51.01,-12.95,57.91,44.49,35.33,-1.54,7.68,88.76
"Calvin De Haan","CALVIN.DE HAAN","8475177","14-15","NYI","D","L",1991-05-09,23,2009,1,12,65,1235.67,45.95,52.07,51.28,49.83,47.86,49.02,57.67,614.71,565.81,859.74,816.7,1171.92,1179.82,54.73,59.62,-8.65,48.9,43.04,-7.9,-4.89,7.97,89.81
"Calvin De Haan","CALVIN.DE HAAN","8475177","15-16","NYI","D","L",1991-05-09,24,2009,1,12,72,1485.57,47.12,48.2,48.54,46.4,48.79,57.05,64.03,676.98,727.52,955.35,1012.89,1275.48,1473.57,66.85,70.16,-6.98,-50.54,-57.54,-198.09,-3.31,8.43,91.2
"Calvin De Haan","CALVIN.DE HAAN","8475177","16-17","NYI","D","L",1991-05-09,25,2009,1,12,82,1627.55,50.25,48.64,46.54,45.45,47.16,75,74.24,764.52,807.41,1020.08,1171.52,1394.46,1673.77,65.76,73.69,0.76,-42.89,-151.44,-279.31,-7.93,9.81,90.81
"Calvin De Haan","CALVIN.DE HAAN","8475177","17-18","NYI","D","L",1991-05-09,26,2009,1,12,33,618.73,47.1,42.3,43.45,43.18,45.42,34.65,38.91,271.31,370.14,378.69,492.92,506.48,666.42,27.05,32.5,-4.26,-98.83,-114.23,-159.94,-5.45,12.77,89.49
"Calvin De Haan","CALVIN.DE HAAN","8475177","18-19","CAR","D","L",1991-05-09,27,2009,1,12,74,1369.83,41.56,50.93,51.35,52.06,49.66,48.57,68.31,682.01,657.2,999.82,947.28,1367.7,1259.62,66.7,67.62,-19.74,24.81,52.54,108.08,-0.92,7.12,89.61
"Calvin De Haan","CALVIN.DE HAAN","8475177","19-20","CHI","D","L",1991-05-09,28,2009,1,12,29,577.42,52.18,42.81,42.38,42.41,39.57,20.98,19.23,280.88,375.25,358.69,487.7,489.83,665.21,22.56,34.46,1.75,-94.37,-129.01,-175.38,-11.9,7.47,94.88
"Calvin De Haan","CALVIN.DE HAAN","8475177","20-21","CHI","D","L",1991-05-09,29,2009,1,12,44,819.15,33.45,44.63,44.5,44.74,42.77,25.51,50.76,356.54,442.3,466.02,581.17,633.6,782.58,29.9,40.01,-25.25,-85.76,-115.15,-148.98,-10.11,7.15,88.52
"Calvin De Haan","CALVIN.DE HAAN","8475177","21-22","CHI","D","L",1991-05-09,30,2009,1,12,48,922.07,28.95,44.85,44.71,43.09,43.42,21.05,51.66,399.4,491.1,545.74,674.93,731.78,966.42,33.06,43.08,-30.61,-91.7,-129.19,-234.64,-10.02,5.27,89.48
"Calvin Thurkauf","CALVIN.THURKAUF","8479557","19-20","CBJ","C","L",1997-06-27,22,2016,7,185,3,24.77,0,34.01,34.54,34.61,30.85,0,0,7.88,15.29,10.74,20.35,15.62,29.51,0.29,0.65,0,-7.41,-9.61,-13.89,-0.36,0,100
"Cam Atkinson","CAM.ATKINSON","8474715","11-12","CBJ","R","R",1989-06-05,22,2008,6,157,27,415.47,56.65,57,56.97,55.64,59.25,28.02,21.44,254.01,191.61,339.65,256.56,435.15,346.99,24.28,16.7,6.58,62.4,83.09,88.16,7.58,11.03,88.81
"Cam Atkinson","CAM.ATKINSON","8474715","12-13","CBJ","R","R",1989-06-05,23,2008,6,157,35,545.52,60.44,55.19,54.68,54.86,53.43,25.15,16.46,270.55,219.71,360.92,299.1,501.91,413.04,20.59,17.95,8.69,50.84,61.82,88.87,2.64,9.3,92.51
"Cam Atkinson","CAM.ATKINSON","8474715","13-14","CBJ","R","R",1989-06-05,24,2008,6,157,79,1247.33,57.1,57.45,58.15,57.96,63,60.75,45.64,724.25,536.5,994.79,715.84,1327.63,963.07,64.11,37.65,15.11,187.75,278.95,364.56,26.46,8.39,91.49
"Cam Atkinson","CAM.ATKINSON","8474715","14-15","CBJ","R","R",1989-06-05,25,2008,6,157,78,1325.3,54.96,51.54,51.46,51.75,53.75,60.05,49.22,730.74,687.03,982.79,927.08,1297.35,1209.51,69.36,59.68,10.83,43.71,55.71,87.84,9.68,8.22,92.84
"Cam Atkinson","CAM.ATKINSON","8474715","15-16","CBJ","R","R",1989-06-05,26,2008,6,157,81,1441.65,48.26,52.53,51.62,50.86,54.27,78.49,84.16,782.03,706.56,1048.88,982.91,1383.31,1336.56,89.37,75.31,-5.67,75.47,65.97,46.75,14.06,10.04,88.09
"Cam Atkinson","CAM.ATKINSON","8474715","16-17","CBJ","R","R",1989-06-05,27,2008,6,157,82,1482.87,62.3,51.08,50.28,51.34,52.32,92.94,56.25,823.72,788.91,1120.12,1107.81,1541.26,1460.8,87.56,79.79,36.69,34.81,12.31,80.46,7.77,11.28,92.87
"Cam Atkinson","CAM.ATKINSON","8474715","17-18","CBJ","R","R",1989-06-05,28,2008,6,157,65,1228.6,58.64,54.88,55.14,54.69,53.66,79.21,55.87,756.16,621.74,1032.72,840.21,1354.7,1122.4,75.67,65.34,23.34,134.42,192.51,232.3,10.33,10.48,91.01
"Cam Atkinson","CAM.ATKINSON","8474715","18-19","CBJ","R","R",1989-06-05,29,2008,6,157,80,1550.23,54.05,54.53,55.74,55.27,53.89,102.01,86.74,905.42,755.12,1282.65,1018.49,1627.65,1317.09,90.03,77.03,15.27,150.3,264.16,310.56,13,11.27,88.51
"Cam Atkinson","CAM.ATKINSON","8474715","19-20","CBJ","R","R",1989-06-05,30,2008,6,157,44,785.18,52.33,54.66,52.38,51.13,53.39,35.53,32.36,448.13,371.7,573.49,521.46,735.7,703.15,36.9,32.22,3.17,76.43,52.03,32.55,4.68,7.93,91.29
"Cam Atkinson","CAM.ATKINSON","8474715","20-21","CBJ","R","R",1989-06-05,31,2008,6,157,56,1060.3,45.16,49.46,49.54,48.02,46.46,51.39,62.4,546.88,558.76,733.57,747.14,925.59,1001.76,46.58,53.67,-11.01,-11.88,-13.57,-76.17,-7.09,9.4,88.83
"Cam Atkinson","CAM.ATKINSON","8474715","21-22","PHI","R","R",1989-06-05,32,2008,6,157,52,956.6,49.85,49.48,50.41,50.2,47.56,57,57.35,517.37,528.26,707.89,696.5,925.88,918.6,50.08,55.22,-0.35,-10.89,11.39,7.28,-5.14,11.02,89.14
"Cam Barker","CAM.BARKER","8471216","07-08","CHI","D","L",1986-04-04,21,2004,1,3,45,773.95,53.87,47.36,48.78,50.38,47.93,38.59,33.05,331.38,368.36,447.76,470.22,587.7,578.93,30.25,32.86,5.54,-36.98,-22.46,8.77,-2.61,11.65,91.03
"Cam Barker","CAM.BARKER","8471216","08-09","CHI","D","L",1986-04-04,22,2004,1,3,68,1247.2,59.48,57.9,57.99,58.87,58.24,72.1,49.12,681.31,495.43,902.73,653.88,1164.74,813.83,60.87,43.64,22.98,185.88,248.85,350.91,17.23,10.58,90.09
"Cam Barker","CAM.BARKER","8471216","09-10","CHI/MIN","D","L",1986-04-04,23,2004,1,3,70,1086.48,59.37,56.64,57,56.65,55.77,60.5,41.41,607.29,464.97,831.33,627.06,1084.59,829.81,51.69,40.99,19.09,142.32,204.27,254.78,10.7,9.96,91.09
