Player,EH_ID,API ID,Season,Team,Position,Shoots,Birthday,Age,Draft Yr,Draft Rd,Draft Ov,GP,EVO_GAR/60,EVD_GAR/60,PPO_GAR/60,SHD_GAR/60,Take_GAR/60,Draw_GAR/60,Off_GAR/60,Def_GAR/60,Pens_GAR/60,GAR/60,WAR/60,SPAR/60
Dylan Gambrell,DYLAN.GAMBRELL,8479580,19-20,S.J,C,R,1996-08-26,23,2016,2,60,50,0.451,-0.051,0.501,-0.378,0.022,-0.107,0.454,-0.079,-0.084,0.255,0.045,0.087
Dylan Gambrell,DYLAN.GAMBRELL,8479580,20-21,S.J,C,R,1996-08-26,24,2016,2,60,49,-0.163,0,0.425,-0.381,0.089,-0.039,-0.158,-0.054,0.05,-0.138,-0.025,-0.046
Dylan Gambrell,DYLAN.GAMBRELL,8479580,21-22,OTT,C,R,1996-08-26,25,2016,2,60,34,-0.264,-0.026,-0.549,-1.37,0.051,0.015,-0.267,-0.202,0.066,-0.363,-0.065,-0.123
Dylan Larkin,DYLAN.LARKIN,8477946,15-16,DET,C,L,1996-07-30,19,2014,1,15,80,0.659,-0.146,-0.18,-1.76,0.012,0.125,0.556,-0.156,0.138,0.544,0.105,0.202
Dylan Larkin,DYLAN.LARKIN,8477946,16-17,DET,C,L,1996-07-30,20,2014,1,15,80,-0.121,-0.145,-0.45,2.6,0.003,0.11,-0.16,-0.084,0.113,-0.113,-0.021,-0.041
Dylan Larkin,DYLAN.LARKIN,8477946,17-18,DET,C,L,1996-07-30,21,2014,1,15,82,0.546,-0.328,-0.274,0.17,-0.045,0.035,0.448,-0.272,-0.01,0.146,0.028,0.054
Dylan Larkin,DYLAN.LARKIN,8477946,18-19,DET,C,L,1996-07-30,22,2014,1,15,76,0.261,0.027,0.981,-0.571,-0.059,0.028,0.348,-0.015,-0.03,0.272,0.051,0.095
Dylan Larkin,DYLAN.LARKIN,8477946,19-20,DET,C,L,1996-07-30,23,2014,1,15,71,0.426,0.083,-0.004,-0.031,-0.003,0.063,0.358,0.079,0.06,0.453,0.081,0.155
Dylan Larkin,DYLAN.LARKIN,8477946,20-21,DET,C,L,1996-07-30,24,2014,1,15,44,-0.258,0.028,-0.06,-1.078,-0.009,0.033,-0.23,0.006,0.024,-0.188,-0.034,-0.063
Dylan Larkin,DYLAN.LARKIN,8477946,21-22,DET,C,L,1996-07-30,25,2014,1,15,48,1.01,-0.173,-0.064,-1.729,0.039,-0.013,0.842,-0.178,0.027,0.687,0.123,0.233
Dylan McIlrath,DYLAN.MCILRATH,8475795,13-14,NYR,D,R,1992-04-20,21,2010,1,10,2,-0.269,-0.53,0,0,-0.777,0.618,-0.269,-0.53,-0.159,-0.958,-0.181,-0.34
Dylan McIlrath,DYLAN.MCILRATH,8475795,14-15,NYR,D,R,1992-04-20,22,2010,1,10,1,-0.077,-0.015,0,0.446,-1.31,-0.062,-0.077,0,-1.371,-1.446,-0.275,-0.525
Dylan McIlrath,DYLAN.MCILRATH,8475795,15-16,NYR,D,R,1992-04-20,23,2010,1,10,34,0.059,0.109,0.078,1.044,-0.118,-0.019,0.059,0.169,-0.137,0.085,0.016,0.032
Dylan McIlrath,DYLAN.MCILRATH,8475795,16-17,FLA/NYR,D,R,1992-04-20,24,2010,1,10,6,-0.178,-0.399,0,0.619,0.128,-0.061,-0.178,-0.379,0.068,-0.486,-0.091,-0.177
Dylan McIlrath,DYLAN.MCILRATH,8475795,18-19,DET,D,R,1992-04-20,26,2010,1,10,7,0.837,-0.088,0,0.58,-0.073,0.042,0.837,-0.005,-0.031,0.693,0.129,0.243
Dylan McIlrath,DYLAN.MCILRATH,8475795,19-20,DET,D,R,1992-04-20,27,2010,1,10,16,-0.75,-0.372,-0.321,-1.325,-0.235,-0.059,-0.75,-0.546,-0.295,-1.442,-0.257,-0.493
Dylan Olsen,DYLAN.OLSEN,8475153,11-12,CHI,D,L,1991-01-03,20,2009,1,28,28,-0.419,-0.161,-0.042,-1.988,0.069,0.032,-0.418,-0.286,0.101,-0.566,-0.099,-0.183
Dylan Olsen,DYLAN.OLSEN,8475153,13-14,FLA,D,L,1991-01-03,22,2009,1,28,44,0.31,-0.087,3.392,-0.358,0.074,-0.018,0.351,-0.113,0.056,0.261,0.049,0.092
Dylan Olsen,DYLAN.OLSEN,8475153,14-15,FLA,D,L,1991-01-03,23,2009,1,28,44,0.004,-0.092,-0.161,-0.419,-0.021,0.033,-0.003,-0.13,0.011,-0.115,-0.022,-0.042
Dylan Olsen,DYLAN.OLSEN,8475153,15-16,FLA,D,L,1991-01-03,24,2009,1,28,8,-0.195,0.198,0.015,0.472,0.047,-0.062,-0.194,0.199,-0.015,-0.011,-0.002,-0.004
Dylan Reese,DYLAN.REESE,8470798,09-10,NYI,D,R,1984-08-29,25,2003,7,209,19,1.064,-0.252,-0.283,-1.939,-0.07,-0.035,1.05,-0.394,-0.105,0.463,0.084,0.161
Dylan Reese,DYLAN.REESE,8470798,10-11,NYI,D,R,1984-08-29,26,2003,7,209,27,-0.079,-0.288,-0.908,-1.228,0.016,0.017,-0.098,-0.37,0.033,-0.414,-0.074,-0.142
Dylan Reese,DYLAN.REESE,8470798,11-12,NYI,D,R,1984-08-29,27,2003,7,209,28,0.469,0.112,1.464,1.149,0.069,-0.044,0.475,0.154,0.025,0.629,0.11,0.203
Dylan Reese,DYLAN.REESE,8470798,12-13,PIT,D,R,1984-08-29,28,2003,7,209,3,-1.066,0.07,1.901,0.545,0.142,-0.063,-0.861,0.084,0.079,-0.659,-0.122,-0.227
Dylan Reese,DYLAN.REESE,8470798,14-15,ARI,D,R,1984-08-29,30,2003,7,209,1,0.229,-0.021,0,-0.345,0.132,-0.062,0.229,-0.039,0.071,0.247,0.047,0.09
Dylan Samberg,DYLAN.SAMBERG,8480049,21-22,WPG,D,L,1999-01-24,22,2017,2,43,6,0.848,-0.124,0.174,0.405,-0.011,0.064,0.846,-0.063,0.052,0.734,0.131,0.249
Dylan Sikura,DYLAN.SIKURA,8478106,17-18,CHI,C,L,1995-06-01,22,2014,6,178,5,1.18,0.607,0.96,0,0.137,-0.129,1.167,0.607,0.008,1.746,0.34,0.651
Dylan Sikura,DYLAN.SIKURA,8478106,18-19,CHI,C,L,1995-06-01,23,2014,6,178,33,0.114,0.488,1.394,0,0.131,-0.124,0.116,0.488,0.007,0.607,0.113,0.213
Dylan Sikura,DYLAN.SIKURA,8478106,19-20,CHI,C,L,1995-06-01,24,2014,6,178,9,0.521,-0.367,-0.346,0,0.134,-0.124,0.52,-0.367,0.01,0.164,0.029,0.056
Dylan Sikura,DYLAN.SIKURA,8478106,20-21,VGK,C,L,1995-06-01,25,2014,6,178,6,-0.209,0.4,0,-0.14,0.13,0.277,-0.209,0.397,0.407,0.596,0.107,0.199
Dylan Sikura,DYLAN.SIKURA,8478106,21-22,COL,C,L,1995-06-01,26,2014,6,178,5,0.165,0.982,0.001,0,0.134,-0.122,0.159,0.982,0.012,1.109,0.198,0.376
Dylan Strome,DYLAN.STROME,8478440,16-17,ARI,C,L,1997-03-07,19,2015,1,3,7,-0.305,-1.081,-1.398,-0.382,0.015,-0.015,-0.474,-1.08,0.001,-1.378,-0.259,-0.502
Dylan Strome,DYLAN.STROME,8478440,17-18,ARI,C,L,1997-03-07,20,2015,1,3,21,0.458,-0.2,-0.897,-0.436,-0.01,-0.039,0.297,-0.2,-0.049,0.068,0.013,0.025
Dylan Strome,DYLAN.STROME,8478440,18-19,ARI/CHI,C,L,1997-03-07,21,2015,1,3,78,0.777,-0.311,1.041,-0.295,0.051,-0.048,0.826,-0.311,0.003,0.562,0.105,0.197
Dylan Strome,DYLAN.STROME,8478440,19-20,CHI,C,L,1997-03-07,22,2015,1,3,58,0.414,-0.068,-0.134,0.009,0.031,0.01,0.324,-0.067,0.041,0.303,0.054,0.103
Dylan Strome,DYLAN.STROME,8478440,20-21,CHI,C,L,1997-03-07,23,2015,1,3,40,-0.094,-0.005,0.032,-0.589,-0.014,-0.066,-0.069,-0.006,-0.08,-0.152,-0.027,-0.051
Dylan Strome,DYLAN.STROME,8478440,21-22,CHI,C,L,1997-03-07,24,2015,1,3,41,-0.242,0.156,1.877,-0.129,-0.032,-0.044,0.075,0.155,-0.076,0.128,0.023,0.043
Dysin Mayo,DYSIN.MAYO,8478062,21-22,ARI,D,R,1996-08-17,25,2014,5,133,44,-0.191,-0.049,-0.979,0.79,0.089,-0.037,-0.195,0.075,0.052,-0.039,-0.007,-0.013
Ed Jovanovski,ED.JOVANOVSKI,8460492,07-08,ARI,D,L,1976-06-26,31,1994,1,1,80,-0.026,0.056,0.662,1.015,0.046,-0.024,0.111,0.088,0.022,0.198,0.036,0.069
Ed Jovanovski,ED.JOVANOVSKI,8460492,08-09,ARI,D,L,1976-06-26,32,1994,1,1,81,0.001,-0.045,0.101,-2.264,0.031,0.063,0.02,-0.137,0.094,0.003,0.001,0.001
Ed Jovanovski,ED.JOVANOVSKI,8460492,09-10,ARI,D,L,1976-06-26,33,1994,1,1,66,0.019,-0.01,0.635,0.032,-0.027,-0.008,0.118,-0.003,-0.035,0.063,0.011,0.022
Ed Jovanovski,ED.JOVANOVSKI,8460492,10-11,ARI,D,L,1976-06-26,34,1994,1,1,50,-0.317,-0.07,-0.393,-0.094,-0.048,0.052,-0.323,-0.073,0.004,-0.339,-0.06,-0.116
Ed Jovanovski,ED.JOVANOVSKI,8460492,11-12,FLA,D,L,1976-06-26,35,1994,1,1,66,0.055,-0.237,-0.946,-0.764,0.031,0.012,-0.058,-0.291,0.043,-0.268,-0.047,-0.087
Ed Jovanovski,ED.JOVANOVSKI,8460492,12-13,FLA,D,L,1976-06-26,36,1994,1,1,6,0.006,0.333,-0.184,-0.672,0.142,-0.063,-0.005,0.152,0.079,0.218,0.04,0.075
Ed Jovanovski,ED.JOVANOVSKI,8460492,13-14,FLA,D,L,1976-06-26,37,1994,1,1,37,0.289,-0.556,-1.677,-1.853,-0.062,-0.013,0.062,-0.73,-0.074,-0.67,-0.127,-0.237
Eeli Tolvanen,EELI.TOLVANEN,8480009,17-18,NSH,R,L,1999-04-22,18,2017,1,30,3,-0.816,0.048,-0.24,0,0.137,-0.129,-0.782,0.048,0.008,-0.718,-0.14,-0.268
Eeli Tolvanen,EELI.TOLVANEN,8480009,18-19,NSH,R,L,1999-04-22,19,2017,1,30,4,0.162,0.323,0.404,0,0.131,-0.124,0.188,0.323,0.007,0.483,0.09,0.17
Eeli Tolvanen,EELI.TOLVANEN,8480009,20-21,NSH,R,L,1999-04-22,21,2017,1,30,40,-0.252,0.149,2.119,-0.194,0.094,-0.045,0.128,0.149,0.049,0.298,0.054,0.1
Eeli Tolvanen,EELI.TOLVANEN,8480009,21-22,NSH,R,L,1999-04-22,22,2017,1,30,50,0.212,0.19,1.567,-0.19,0.044,-0.011,0.423,0.189,0.033,0.599,0.107,0.203
Eetu Luostarinen,EETU.LUOSTARINEN,8480185,19-20,CAR,C,L,1998-09-02,21,2017,2,42,8,-0.813,0.38,0.339,0,0.134,0.287,-0.811,0.38,0.422,-0.009,-0.002,-0.003
Eetu Luostarinen,EETU.LUOSTARINEN,8480185,20-21,FLA,C,L,1998-09-02,22,2017,2,42,44,-0.27,0.028,-0.272,-0.653,0.028,0.107,-0.27,-0.082,0.136,-0.168,-0.03,-0.056
Eetu Luostarinen,EETU.LUOSTARINEN,8480185,21-22,FLA,C,L,1998-09-02,23,2017,2,42,49,-0.319,0.169,1.091,-0.304,0.085,0.017,-0.304,0.107,0.102,-0.055,-0.01,-0.019
Egor Korshkov,EGOR.KORSHKOV,8479510,19-20,TOR,R,L,1996-07-10,23,2016,2,31,1,0.71,-0.111,0,0,0.134,-0.124,0.71,-0.111,0.01,0.609,0.108,0.208
Egor Sokolov,EGOR.SOKOLOV,8481102,21-22,OTT,L,R,2000-06-07,21,2020,2,61,8,-0.253,-0.648,-0.891,0,-0.177,-0.122,-0.299,-0.648,-0.299,-1.185,-0.212,-0.401
Egor Yakovlev,EGOR.YAKOVLEV,8480948,18-19,N.J,D,L,1991-09-17,26,2010,NA,NA,25,0.144,0.125,-0.227,0.609,0.067,0,0.141,0.125,0.067,0.331,0.062,0.116
Egor Zamula,EGOR.ZAMULA,8481178,20-21,PHI,D,L,2000-03-30,20,2018,NA,NA,2,0.545,-0.117,0.116,0,0.126,-0.058,0.541,-0.117,0.067,0.493,0.088,0.165
Egor Zamula,EGOR.ZAMULA,8481178,21-22,PHI,D,L,2000-03-30,21,2018,NA,NA,1,0.721,-0.202,-0.513,0,0.126,-0.061,0.72,-0.202,0.065,0.583,0.104,0.198
Elias Lindholm,ELIAS.LINDHOLM,8477496,13-14,CAR,C,R,1994-12-02,18,2013,1,5,58,0.125,-0.287,0.094,-0.525,0.123,-0.114,0.12,-0.288,0.009,-0.109,-0.021,-0.039
Elias Lindholm,ELIAS.LINDHOLM,8477496,14-15,CAR,C,R,1994-12-02,19,2013,1,5,81,0.02,-0.033,0.227,0.268,0.085,-0.065,0.052,-0.031,0.02,0.045,0.009,0.016
Elias Lindholm,ELIAS.LINDHOLM,8477496,15-16,CAR,C,R,1994-12-02,20,2013,1,5,82,-0.165,-0.061,0.378,1.249,0.065,-0.032,-0.083,0.009,0.033,-0.037,-0.007,-0.014
Elias Lindholm,ELIAS.LINDHOLM,8477496,16-17,CAR,C,R,1994-12-02,21,2013,1,5,72,0.243,-0.095,0.449,1.124,0.075,-0.012,0.27,0.001,0.063,0.309,0.058,0.113
Elias Lindholm,ELIAS.LINDHOLM,8477496,17-18,CAR,C,R,1994-12-02,22,2013,1,5,81,0.144,-0.093,0.046,-0.2,0.078,-0.045,0.128,-0.103,0.033,0.063,0.012,0.023
Elias Lindholm,ELIAS.LINDHOLM,8477496,18-19,CGY,C,R,1994-12-02,23,2013,1,5,81,0.394,0.118,0.107,-0.04,0.061,-0.025,0.341,0.096,0.036,0.406,0.076,0.143
Elias Lindholm,ELIAS.LINDHOLM,8477496,19-20,CGY,C,R,1994-12-02,24,2013,1,5,70,0.327,-0.006,0.362,-0.647,0.053,-0.04,0.333,-0.09,0.013,0.224,0.04,0.077
Elias Lindholm,ELIAS.LINDHOLM,8477496,20-21,CGY,C,R,1994-12-02,25,2013,1,5,56,0.495,0.002,0.872,0.39,0.024,-0.017,0.564,0.057,0.007,0.531,0.095,0.177
Elias Lindholm,ELIAS.LINDHOLM,8477496,21-22,CGY,C,R,1994-12-02,26,2013,1,5,51,0.874,0.066,0.413,0.737,0.084,-0.04,0.797,0.152,0.044,0.868,0.155,0.294
Elias Pettersson,ELIAS.PETTERSSON,8480012,18-19,VAN,C,L,1998-11-12,19,2017,1,5,71,0.466,0.071,0.691,0.358,0.08,0.196,0.511,0.072,0.275,0.83,0.155,0.291
Elias Pettersson,ELIAS.PETTERSSON,8480012,19-20,VAN,C,L,1998-11-12,20,2017,1,5,68,0.813,0.18,0.834,-0.501,0.069,0.132,0.817,0.178,0.201,1.131,0.201,0.386
Elias Pettersson,ELIAS.PETTERSSON,8480012,20-21,VAN,C,L,1998-11-12,21,2017,1,5,26,0.982,0.101,-0.011,-0.502,0.06,0.175,0.741,0.098,0.235,1.012,0.182,0.338
Elias Pettersson,ELIAS.PETTERSSON,8480012,21-22,VAN,C,L,1998-11-12,22,2017,1,5,55,0.02,0.034,0.738,0.487,0.099,0.133,0.155,0.042,0.231,0.412,0.074,0.139
Emerson Etem,EMERSON.ETEM,8475770,12-13,ANA,R,L,1992-06-16,20,2010,1,29,38,0.166,0.074,-0.703,-0.999,0.102,-0.038,0.155,-0.024,0.064,0.18,0.033,0.062
Emerson Etem,EMERSON.ETEM,8475770,13-14,ANA,R,L,1992-06-16,21,2010,1,29,29,0.03,0.025,-0.335,-0.829,0.095,-0.044,0.01,-0.045,0.051,0.017,0.003,0.006
Emerson Etem,EMERSON.ETEM,8475770,14-15,ANA,R,L,1992-06-16,22,2010,1,29,45,-0.318,-0.018,-1.434,0.001,0.094,0.032,-0.343,-0.018,0.126,-0.221,-0.042,-0.08
Emerson Etem,EMERSON.ETEM,8475770,15-16,NYR/VAN,R,L,1992-06-16,23,2010,1,29,58,0.272,-0.281,0.114,0.439,0.096,0.014,0.271,-0.269,0.109,0.108,0.021,0.04
Emerson Etem,EMERSON.ETEM,8475770,16-17,ANA,R,L,1992-06-16,24,2010,1,29,3,0.448,0.197,-0.041,-1.172,-0.228,-0.125,0.426,0.146,-0.353,0.198,0.037,0.072
Emil Bemstrom,EMIL.BEMSTROM,8480205,19-20,CBJ,C,R,1999-06-01,20,2017,4,117,56,-0.174,0.032,1.988,0.301,0.07,-0.077,0.065,0.032,-0.008,0.086,0.015,0.029
Emil Bemstrom,EMIL.BEMSTROM,8480205,20-21,CBJ,C,R,1999-06-01,21,2017,4,117,20,-0.093,0.691,0.843,-0.15,0.085,-0.05,-0.027,0.69,0.036,0.645,0.116,0.216
Emil Bemstrom,EMIL.BEMSTROM,8480205,21-22,CBJ,C,R,1999-06-01,22,2017,4,117,14,0.495,0.45,-0.51,0,0.041,-0.122,0.428,0.45,-0.081,0.766,0.137,0.26
Emile Poirier,EMILE.POIRIER,8477486,14-15,CGY,R,L,1994-12-14,19,2013,1,22,6,-0.064,-0.206,-0.163,0,0.138,0.36,-0.066,-0.206,0.498,0.231,0.044,0.084
Emile Poirier,EMILE.POIRIER,8477486,15-16,CGY,R,L,1994-12-14,20,2013,1,22,2,-0.48,0.115,-0.207,0,-0.204,0.247,-0.47,0.115,0.043,-0.316,-0.061,-0.117
Enver Lisin,ENVER.LISIN,8471263,07-08,ARI,R,L,1986-04-22,21,2004,2,50,13,-0.126,-0.898,4.221,0.111,-0.015,0.189,0.459,-0.896,0.174,-0.138,-0.025,-0.048
Enver Lisin,ENVER.LISIN,8471263,08-09,ARI,R,L,1986-04-22,22,2004,2,50,48,0.372,-0.381,-0.62,-1.937,0.011,0.081,0.218,-0.45,0.092,-0.079,-0.014,-0.027
Enver Lisin,ENVER.LISIN,8471263,09-10,NYR,R,L,1986-04-22,23,2004,2,50,57,0.192,-0.168,-1.815,-0.065,0.054,0.021,0.065,-0.167,0.075,-0.015,-0.003,-0.005
Eriah Hayes,ERIAH.HAYES,8477227,13-14,S.J,R,R,1988-07-07,25,2006,NA,NA,15,-0.367,-0.117,0.002,0,0.051,0.033,-0.366,-0.117,0.084,-0.394,-0.075,-0.14
Eriah Hayes,ERIAH.HAYES,8477227,14-15,S.J,R,R,1988-07-07,26,2006,NA,NA,4,-0.677,-0.354,0.207,0,-0.125,-0.127,-0.669,-0.354,-0.253,-1.272,-0.242,-0.462
Eric Belanger,ERIC.BELANGER,8465050,07-08,MIN,C,L,1977-12-16,29,1996,4,96,74,0.196,-0.008,1.26,0.152,0.06,-0.051,0.363,0.016,0.009,0.333,0.06,0.116
Eric Belanger,ERIC.BELANGER,8465050,08-09,MIN,C,L,1977-12-16,30,1996,4,96,79,-0.098,0.145,0.469,-0.845,0.103,-0.016,-0.021,-0.001,0.087,0.068,0.012,0.024
Eric Belanger,ERIC.BELANGER,8465050,09-10,MIN/WSH,C,L,1977-12-16,31,1996,4,96,77,0.249,0.154,-0.072,0.861,0.025,0.009,0.203,0.243,0.034,0.419,0.076,0.146
Eric Belanger,ERIC.BELANGER,8465050,10-11,ARI,C,L,1977-12-16,32,1996,4,96,82,0.328,-0.019,0.087,0.171,0.057,0.027,0.305,0.003,0.083,0.354,0.063,0.121
Eric Belanger,ERIC.BELANGER,8465050,11-12,EDM,C,L,1977-12-16,33,1996,4,96,78,-0.075,-0.221,0.354,-0.145,0.043,-0.058,-0.037,-0.207,-0.015,-0.234,-0.041,-0.076
Eric Belanger,ERIC.BELANGER,8465050,12-13,EDM,C,L,1977-12-16,34,1996,4,96,26,-0.262,-0.206,-0.439,-1.545,0.057,-0.108,-0.265,-0.507,-0.051,-0.747,-0.139,-0.257
Eric Boulton,ERIC.BOULTON,8460720,07-08,ATL,L,L,1976-08-17,31,1994,9,234,74,-0.08,-0.305,-0.452,0.022,-0.042,0.002,-0.082,-0.304,-0.04,-0.423,-0.077,-0.147
Eric Boulton,ERIC.BOULTON,8460720,08-09,ATL,L,L,1976-08-17,32,1994,9,234,76,0.092,-0.164,-0.438,-0.204,-0.141,0.036,0.088,-0.164,-0.105,-0.179,-0.032,-0.062
Eric Boulton,ERIC.BOULTON,8460720,09-10,ATL,L,L,1976-08-17,33,1994,9,234,62,0.114,0.081,0.95,0,-0.172,0.043,0.118,0.081,-0.128,0.07,0.013,0.024
Eric Boulton,ERIC.BOULTON,8460720,10-11,ATL,L,L,1976-08-17,34,1994,9,234,69,0.139,0.109,1.008,-0.503,-0.005,0.002,0.147,0.108,-0.003,0.251,0.045,0.086
Eric Boulton,ERIC.BOULTON,8460720,11-12,N.J,L,L,1976-08-17,35,1994,9,234,51,-0.996,-0.353,-0.162,0.301,-0.135,-0.043,-0.993,-0.351,-0.178,-1.513,-0.264,-0.489
Eric Boulton,ERIC.BOULTON,8460720,12-13,NYI,L,L,1976-08-17,36,1994,9,234,15,-1.159,0.201,0.108,-0.328,-0.221,-0.139,-1.155,0.196,-0.36,-1.309,-0.243,-0.45
Eric Boulton,ERIC.BOULTON,8460720,13-14,NYI,L,L,1976-08-17,37,1994,9,234,23,0.186,-0.675,-0.077,-0.816,-0.31,0.086,0.185,-0.676,-0.224,-0.712,-0.135,-0.252
Eric Boulton,ERIC.BOULTON,8460720,14-15,NYI,L,L,1976-08-17,38,1994,9,234,10,-0.216,-0.306,0.036,0,0.005,-0.127,-0.215,-0.306,-0.123,-0.641,-0.122,-0.233
Eric Boulton,ERIC.BOULTON,8460720,15-16,NYI,L,L,1976-08-17,39,1994,9,234,6,-0.472,-0.46,-0.065,-0.004,0.141,-0.131,-0.451,-0.443,0.01,-0.846,-0.163,-0.314
Eric Brewer,ERIC.BREWER,8466142,07-08,STL,D,L,1979-04-17,28,1997,1,5,77,-0.003,0.07,0.005,0.149,-0.008,0.007,-0.002,0.083,0,0.07,0.013,0.024
Eric Brewer,ERIC.BREWER,8466142,08-09,STL,D,L,1979-04-17,29,1997,1,5,28,-0.07,0.182,-2.379,1.112,-0.022,0.031,-0.322,0.348,0.009,0.054,0.01,0.019
Eric Brewer,ERIC.BREWER,8466142,09-10,STL,D,L,1979-04-17,30,1997,1,5,59,-0.159,0.06,0.456,-0.272,0.056,-0.013,-0.128,0.009,0.043,-0.056,-0.01,-0.02
Eric Brewer,ERIC.BREWER,8466142,10-11,STL/T.B,D,L,1979-04-17,31,1997,1,5,76,0.095,-0.014,-1.461,0.129,0.001,-0.022,0.047,0.007,-0.021,0.026,0.005,0.009
Eric Brewer,ERIC.BREWER,8466142,11-12,T.B,D,L,1979-04-17,32,1997,1,5,82,0.247,-0.004,-0.284,-0.307,0.002,-0.045,0.218,-0.048,-0.043,0.096,0.017,0.031
Eric Brewer,ERIC.BREWER,8466142,12-13,T.B,D,L,1979-04-17,33,1997,1,5,48,0.284,0.127,0.186,-0.737,-0.026,-0.05,0.283,0.04,-0.076,0.216,0.04,0.074
Eric Brewer,ERIC.BREWER,8466142,13-14,T.B,D,L,1979-04-17,34,1997,1,5,77,-0.152,0.02,-0.176,0.765,-0.011,-0.014,-0.152,0.12,-0.026,-0.038,-0.007,-0.014
Eric Brewer,ERIC.BREWER,8466142,14-15,ANA/T.B/TOR,D,L,1979-04-17,35,1997,1,5,44,0.472,-0.128,-0.129,-1.488,-0.09,-0.032,0.467,-0.286,-0.122,0.007,0.001,0.002
Eric Fehr,ERIC.FEHR,8470611,07-08,WSH,R,R,1985-09-07,22,2003,1,18,23,0.358,0.209,0.978,0,0.135,0.102,0.439,0.209,0.237,0.852,0.154,0.297
Eric Fehr,ERIC.FEHR,8470611,08-09,WSH,R,R,1985-09-07,23,2003,1,18,61,0.418,0.104,0.68,-0.3,0.033,0.122,0.435,0.104,0.156,0.683,0.124,0.238
Eric Fehr,ERIC.FEHR,8470611,09-10,WSH,R,R,1985-09-07,24,2003,1,18,69,0.676,0.139,-0.611,0.049,0.06,0.083,0.523,0.139,0.143,0.781,0.141,0.272
Eric Fehr,ERIC.FEHR,8470611,10-11,WSH,R,R,1985-09-07,25,2003,1,18,51,-0.005,0.005,0.814,0,0.05,-0.039,0.122,0.005,0.012,0.137,0.025,0.047
Eric Fehr,ERIC.FEHR,8470611,11-12,WPG,R,R,1985-09-07,26,2003,1,18,35,-0.792,0.429,-1.812,-0.529,0.022,-0.034,-0.838,0.428,-0.012,-0.439,-0.077,-0.142
Eric Fehr,ERIC.FEHR,8470611,12-13,WSH,R,R,1985-09-07,27,2003,1,18,41,0.934,0.311,0.411,1.257,0.088,0.048,0.9,0.366,0.136,1.325,0.246,0.456
Eric Fehr,ERIC.FEHR,8470611,13-14,WSH,R,R,1985-09-07,28,2003,1,18,73,0.236,0.11,-0.571,-1.554,0.008,-0.006,0.201,-0.009,0.002,0.179,0.034,0.063
Eric Fehr,ERIC.FEHR,8470611,14-15,WSH,C/R,R,1985-09-07,29,2003,1,18,75,0.338,0.091,0.969,0.186,0.072,0.015,0.346,0.1,0.088,0.489,0.093,0.178
Eric Fehr,ERIC.FEHR,8470611,15-16,PIT,C,R,1985-09-07,30,2003,1,18,55,0.031,0.349,1.088,0.149,0.035,-0.007,0.068,0.31,0.028,0.38,0.073,0.141
Eric Fehr,ERIC.FEHR,8470611,16-17,PIT/TOR,C,R,1985-09-07,31,2003,1,18,53,0.056,0.207,-0.237,-1.393,0.005,-0.087,0.047,-0.065,-0.082,-0.105,-0.02,-0.038
Eric Fehr,ERIC.FEHR,8470611,17-18,S.J/TOR,C,R,1985-09-07,32,2003,1,18,18,0.584,0.639,0.277,0.934,0.077,-0.075,0.583,0.678,0.002,1.168,0.228,0.435
Eric Fehr,ERIC.FEHR,8470611,18-19,MIN,C,R,1985-09-07,33,2003,1,18,72,-0.165,0.2,-0.318,1.268,-0.101,-0.085,-0.166,0.381,-0.185,0.054,0.01,0.019
Eric Gelinas,ERIC.GELINAS,8475199,12-13,N.J,D,L,1991-05-08,21,2009,2,54,1,-0.364,0.003,0.116,0,0.142,-0.063,-0.337,0.003,0.079,-0.255,-0.047,-0.088
Eric Gelinas,ERIC.GELINAS,8475199,13-14,N.J,D,L,1991-05-08,22,2009,2,54,60,0.225,-0.166,2.352,0.535,0.011,-0.008,0.533,-0.161,0.003,0.391,0.074,0.139
Eric Gelinas,ERIC.GELINAS,8475199,14-15,N.J,D,L,1991-05-08,23,2009,2,54,61,0.142,-0.032,-0.071,0.498,-0.083,0.004,0.113,-0.029,-0.08,0.005,0.001,0.002
Eric Gelinas,ERIC.GELINAS,8475199,15-16,COL/N.J,D,L,1991-05-08,24,2009,2,54,40,-0.045,0.175,1.643,0.712,-0.029,-0.043,0.118,0.178,-0.072,0.201,0.039,0.075
Eric Gelinas,ERIC.GELINAS,8475199,16-17,COL,D,L,1991-05-08,25,2009,2,54,27,0.166,0.149,-0.597,0.098,-0.013,-0.061,0.161,0.149,-0.074,0.231,0.043,0.084
Eric Godard,ERIC.GODARD,8468252,07-08,CGY,R,R,1980-03-07,27,1998,NA,NA,74,-0.287,-0.257,-0.019,0.257,-0.079,-0.066,-0.285,-0.256,-0.145,-0.683,-0.124,-0.238
Eric Godard,ERIC.GODARD,8468252,08-09,PIT,R,R,1980-03-07,28,1998,NA,NA,71,-0.452,-0.018,-0.188,-0.204,-0.345,0.073,-0.451,-0.018,-0.272,-0.739,-0.134,-0.257
Eric Godard,ERIC.GODARD,8468252,09-10,PIT,R,R,1980-03-07,29,1998,NA,NA,45,0.228,0.038,-0.89,0,-0.406,-0.094,0.196,0.038,-0.5,-0.267,-0.048,-0.093
