"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI_All","TOI_EV","TOI_PP","TOI_SH","EVO_GAR","EVD_GAR","PPO_GAR","SHD_GAR","Take_GAR","Draw_GAR","Off_GAR","Def_GAR","Pens_GAR","GAR","WAR","SPAR"
"Auston Matthews","AUSTON.MATTHEWS","8479318","16-17","TOR","C","L",1997-09-17,18,2016,1,1,82,1445.8,1207.2,201.6,0.9,7.3,-3,3.6,0,1.9,1.6,10.9,-3,3.5,11.5,2.2,4.2
"Auston Matthews","AUSTON.MATTHEWS","8479318","17-18","TOR","C","L",1997-09-17,19,2016,1,1,62,1124,957.8,132.4,1.3,15.3,-2.2,2,0,1.5,1.2,17.3,-2.2,2.7,17.9,3.5,6.7
"Auston Matthews","AUSTON.MATTHEWS","8479318","18-19","TOR","C","L",1997-09-17,20,2016,1,1,68,1261.7,1048.3,173.3,1.5,8.6,-3.2,2.3,0,1.7,-0.2,10.8,-3.2,1.5,9.2,1.7,3.2
"Auston Matthews","AUSTON.MATTHEWS","8479318","19-20","TOR","C","L",1997-09-17,21,2016,1,1,70,1467.9,1193.7,220.1,2.2,9,2.2,2.7,0,2.6,-0.5,11.7,2.2,2,15.9,2.8,5.4
"Auston Matthews","AUSTON.MATTHEWS","8479318","20-21","TOR","C","L",1997-09-17,22,2016,1,1,52,1120.8,889,163.4,8.5,12,2.1,-0.1,0.1,1.7,0.2,12,2.2,1.9,16.1,2.9,5.4
"Auston Matthews","AUSTON.MATTHEWS","8479318","21-22","TOR","C","L",1997-09-17,23,2016,1,1,50,1023.4,846,147.9,3.7,12.5,4.9,3.3,0,1.6,-0.9,15.7,5,0.6,21.3,3.8,7.2
"Axel Jonsson-Fjallby","AXEL.JONSSON-FJALLBY","8479536","21-22","WSH","L","L",1998-02-10,23,2016,5,147,9,103.2,100.7,0.2,2.4,-0.4,1.3,0,0,0,-0.2,-0.4,1.3,-0.2,0.7,0.1,0.2
"B.J. Crombeen","B.J..CROMBEEN","8470647","07-08","DAL","R","R",1985-07-10,22,2003,2,54,8,53,52.5,0.3,0,1.6,-0.5,0,0,-0.2,-0.2,1.6,-0.5,-0.3,0.7,0.1,0.3
"B.J. Crombeen","B.J..CROMBEEN","8470647","08-09","DAL/STL","R","R",1985-07-10,23,2003,2,54,81,1030.6,932.5,16.3,63.7,0,0.9,0.4,1,-0.2,0.3,0.5,1.9,0.2,2.5,0.5,0.9
"B.J. Crombeen","B.J..CROMBEEN","8470647","09-10","STL","R","R",1985-07-10,24,2003,2,54,79,1033.2,802.1,7.8,207.5,-3.2,0.5,-0.1,3.1,-1.1,-0.4,-3.3,3.7,-1.5,-1.1,-0.2,-0.4
"B.J. Crombeen","B.J..CROMBEEN","8470647","10-11","STL","R","R",1985-07-10,25,2003,2,54,80,1023.8,872.6,4.3,135,-2.8,-1.9,0,-0.2,-0.9,-1.5,-2.9,-2.1,-2.4,-7.4,-1.3,-2.5
"B.J. Crombeen","B.J..CROMBEEN","8470647","11-12","STL","R","R",1985-07-10,26,2003,2,54,40,332.1,328.5,1,0.7,-2.9,1.7,0,0,-0.3,-0.6,-2.9,1.7,-0.9,-2,-0.3,-0.6
"B.J. Crombeen","B.J..CROMBEEN","8470647","12-13","T.B","R","R",1985-07-10,27,2003,2,54,44,487.6,407.9,0.7,75.9,-1.9,1.2,0,1,-0.1,-1,-1.9,2.2,-1.1,-0.8,-0.1,-0.3
"B.J. Crombeen","B.J..CROMBEEN","8470647","13-14","T.B","R","R",1985-07-10,28,2003,2,54,55,559.2,470.1,1.2,82,-1.8,1.1,0,-0.2,-0.4,-0.2,-1.8,1,-0.6,-1.4,-0.3,-0.5
"B.J. Crombeen","B.J..CROMBEEN","8470647","14-15","ARI","R","R",1985-07-10,29,2003,2,54,58,469.5,464.9,1.6,0.8,0.8,-2.7,0,0,-0.8,-0.5,0.8,-2.7,-1.3,-3.3,-0.6,-1.2
"Barclay Goodrow","BARCLAY.GOODROW","8476624","14-15","S.J","C","L",1993-02-26,21,2011,NA,NA,60,664.3,616.2,14.1,27.1,1.3,2.4,-0.5,1.1,-0.3,-0.1,0.8,3.5,-0.5,3.9,0.7,1.4
"Barclay Goodrow","BARCLAY.GOODROW","8476624","15-16","S.J","C","L",1993-02-26,22,2011,NA,NA,14,143.8,127.5,0.5,13.2,0,0.3,0,-0.1,-0.2,0,0.1,0.2,-0.1,0.1,0,0
"Barclay Goodrow","BARCLAY.GOODROW","8476624","16-17","S.J","C","L",1993-02-26,23,2011,NA,NA,3,33.9,32.4,0.1,1.2,-0.4,0,0,0,0.1,0.1,-0.4,0,0.2,-0.2,0,-0.1
"Barclay Goodrow","BARCLAY.GOODROW","8476624","17-18","S.J","C","L",1993-02-26,24,2011,NA,NA,47,511.6,459.6,8,40,5.7,1.1,0.2,1.1,-0.3,-0.4,6,2.2,-0.7,7.5,1.5,2.8
"Barclay Goodrow","BARCLAY.GOODROW","8476624","18-19","S.J","C","L",1993-02-26,25,2011,NA,NA,82,902.7,770.8,3.9,116.2,0.2,4,0,-1.9,-0.1,-0.5,0.2,2,-0.6,1.6,0.3,0.6
"Barclay Goodrow","BARCLAY.GOODROW","8476624","19-20","S.J/T.B","C","L",1993-02-26,26,2011,NA,NA,70,1114.3,872.5,46.6,170.5,0.1,1,1.4,-0.3,-0.2,0.2,1.5,0.6,0,2.1,0.4,0.7
"Barclay Goodrow","BARCLAY.GOODROW","8476624","20-21","T.B","C","L",1993-02-26,27,2011,NA,NA,55,831.6,670.8,3.9,134.3,3.5,1.1,0,-0.1,-0.7,-0.7,3.4,1,-1.4,3,0.5,1
"Barclay Goodrow","BARCLAY.GOODROW","8476624","21-22","NYR","C","L",1993-02-26,28,2011,NA,NA,50,849.2,681,25.9,120.6,5,-2.4,-0.6,0.3,-0.3,-1,4.4,-2.1,-1.4,0.9,0.2,0.3
"Barret Jackman","BARRET.JACKMAN","8467890","07-08","STL","D","L",1981-03-05,26,1999,1,17,78,1747.2,1343.4,124.9,258.8,-0.1,0.9,-0.8,-1.7,1.7,1.8,-0.9,-0.9,3.5,1.8,0.3,0.6
"Barret Jackman","BARRET.JACKMAN","8467890","08-09","STL","D","L",1981-03-05,27,1999,1,17,82,1922.1,1492.1,43.5,354.8,-0.9,1.7,1.3,3.4,0.1,0.5,0.5,5.1,0.6,6.2,1.1,2.1
"Barret Jackman","BARRET.JACKMAN","8467890","09-10","STL","D","L",1981-03-05,28,1999,1,17,66,1496.7,1210.6,12.1,247.8,2.7,-0.7,0.1,0.9,-0.5,-0.5,2.8,0.2,-1,2,0.4,0.7
"Barret Jackman","BARRET.JACKMAN","8467890","10-11","STL","D","L",1981-03-05,29,1999,1,17,60,1248.4,1068.4,2.1,167.9,3.2,-0.1,0,-1.4,0.6,1.4,3.2,-1.5,2,3.7,0.7,1.3
"Barret Jackman","BARRET.JACKMAN","8467890","11-12","STL","D","L",1981-03-05,30,1999,1,17,81,1675,1371.4,4.2,272.6,-1.6,1,0,1.2,1.4,0.6,-1.6,2.3,1.9,2.6,0.5,0.9
"Barret Jackman","BARRET.JACKMAN","8467890","12-13","STL","D","L",1981-03-05,31,1999,1,17,46,888.8,754,1.4,126.9,5.1,0.5,0,2,-0.4,0,5.1,2.5,-0.4,7.3,1.3,2.5
"Barret Jackman","BARRET.JACKMAN","8467890","13-14","STL","D","L",1981-03-05,32,1999,1,17,79,1416.2,1221.8,2,181.7,3.7,1.7,0,0,-0.6,0.3,3.7,1.7,-0.3,5.1,1,1.8
"Barret Jackman","BARRET.JACKMAN","8467890","14-15","STL","D","L",1981-03-05,33,1999,1,17,80,1345.3,1154.3,1.1,177.7,-1.7,3,0,2,0.8,0.9,-1.7,5,1.6,5,0.9,1.8
"Barret Jackman","BARRET.JACKMAN","8467890","15-16","NSH","D","L",1981-03-05,34,1999,1,17,73,1011.6,943.5,1.2,60.8,-1.5,3.8,0,-0.1,-0.9,-0.3,-1.5,3.7,-1.2,1,0.2,0.4
"Barrett Hayton","BARRETT.HAYTON","8480849","19-20","ARI","C","L",2000-06-09,19,2018,1,5,20,222.8,215.6,5.9,0.1,0.5,-0.6,-0.1,0,-0.6,0.5,0.4,-0.6,-0.1,-0.3,-0.1,-0.1
"Barrett Hayton","BARRETT.HAYTON","8480849","20-21","ARI","C","L",2000-06-09,20,2018,1,5,14,160.8,126.8,31.5,0,-0.3,-0.8,0.1,0,0.3,0.2,-0.3,-0.8,0.5,-0.6,-0.1,-0.2
"Barrett Hayton","BARRETT.HAYTON","8480849","21-22","ARI","C","L",2000-06-09,21,2018,1,5,31,497.1,386.2,60,40.3,-0.5,0.1,-0.4,-1.3,0.1,0.5,-0.8,-1.3,0.6,-1.5,-0.3,-0.5
"Barry Tallackson","BARRY.TALLACKSON","8470199","07-08","N.J","R","R",1983-04-14,24,2002,2,53,3,21.1,21.1,0,0,-0.1,0,0,0,0.1,-0.1,-0.1,0,0,0,0,0
"Barry Tallackson","BARRY.TALLACKSON","8470199","08-09","N.J","R","R",1983-04-14,25,2002,2,53,4,18,15.6,2.1,0.2,0,0,0,0,0.1,-0.1,0,0,0,-0.1,0,0
"Bates Battaglia","BATES.BATTAGLIA","8460620","07-08","TOR","L","L",1975-12-13,31,1994,6,132,13,61.9,57.8,0.9,2.5,-1.2,-0.1,0,0,0,0,-1.2,-0.1,0,-1.4,-0.2,-0.5
"Beau Bennett","BEAU.BENNETT","8475761","12-13","PIT","R","R",1991-11-27,20,2010,1,20,26,319.9,276.5,43.3,0.1,2.6,0.1,3.4,0,0.3,0,6,0.1,0.3,6.4,1.2,2.2
"Beau Bennett","BEAU.BENNETT","8475761","13-14","PIT","R","R",1991-11-27,21,2010,1,20,21,290.7,261,27,0,-1.2,0.4,0.5,0,0.7,0.1,-0.7,0.4,0.8,0.5,0.1,0.2
"Beau Bennett","BEAU.BENNETT","8475761","14-15","PIT","R","R",1991-11-27,22,2010,1,20,49,611.9,570.6,36.8,0.8,2,1.3,-1.3,0,0.2,-0.8,0.7,1.3,-0.6,1.5,0.3,0.5
"Beau Bennett","BEAU.BENNETT","8475761","15-16","PIT","R","R",1991-11-27,23,2010,1,20,33,392.6,338,46.5,3,1.8,-2.2,1.2,0,-0.1,-0.7,3,-2.2,-0.8,0,0,0
"Beau Bennett","BEAU.BENNETT","8475761","16-17","N.J","R","R",1991-11-27,24,2010,1,20,65,881.3,762.4,108.6,1.1,1.4,1.4,-2.1,0,0.2,-0.2,-0.6,1.4,0,0.8,0.2,0.3
"Beau Bennett","BEAU.BENNETT","8475761","17-18","STL","R","R",1991-11-27,25,2010,1,20,6,64.8,60,4.8,0,-1.2,-0.6,-0.1,0,0.1,-0.1,-1.2,-0.6,0,-1.8,-0.4,-0.7
"Beck Malenstyn","BECK.MALENSTYN","8479359","19-20","WSH","L","L",1998-02-04,21,2016,5,145,3,27.8,23.4,0,4.4,-0.1,-0.1,0,0,0.1,-0.1,-0.1,0,0,-0.2,0,-0.1
"Beck Malenstyn","BECK.MALENSTYN","8479359","21-22","WSH","L","L",1998-02-04,23,2016,5,145,12,108.5,99.6,0.1,8.9,1.1,0.8,0,0,-0.1,0,1.1,0.8,-0.2,1.8,0.3,0.6
"Ben Chiarot","BEN.CHIAROT","8475279","13-14","WPG","D","L",1991-05-09,22,2009,4,119,1,10.8,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ben Chiarot","BEN.CHIAROT","8475279","14-15","WPG","D","L",1991-05-09,23,2009,4,119,40,680.2,640.2,2.7,34.3,0.4,2.3,0,0.7,0.4,-0.1,0.4,3,0.3,3.7,0.7,1.3
"Ben Chiarot","BEN.CHIAROT","8475279","15-16","WPG","D","L",1991-05-09,24,2009,4,119,70,1012,950.3,3.6,52.4,-0.4,0.7,0,-2,0,0.7,-0.4,-1.4,0.7,-1.1,-0.2,-0.4
"Ben Chiarot","BEN.CHIAROT","8475279","16-17","WPG","D","L",1991-05-09,25,2009,4,119,59,904,780.4,1.5,115.2,2.4,0.1,0,0.5,-0.7,-0.4,2.4,0.6,-1,1.9,0.4,0.7
"Ben Chiarot","BEN.CHIAROT","8475279","17-18","WPG","D","L",1991-05-09,26,2009,4,119,57,870.5,786.1,3,74.5,3.5,0.3,0,-0.5,-0.7,-0.3,3.5,-0.2,-1,2.3,0.4,0.9
"Ben Chiarot","BEN.CHIAROT","8475279","18-19","WPG","D","L",1991-05-09,27,2009,4,119,78,1452.1,1303.3,2.1,135,-4.1,4.7,0,1.7,0,0,-4.1,6.4,-0.1,2.2,0.4,0.8
"Ben Chiarot","BEN.CHIAROT","8475279","19-20","MTL","D","L",1991-05-09,28,2009,4,119,69,1596.2,1342.8,19.4,209.2,1.2,1.7,-0.7,-1.6,-0.2,-1.4,0.5,0.1,-1.5,-0.9,-0.2,-0.3
"Ben Chiarot","BEN.CHIAROT","8475279","20-21","MTL","D","L",1991-05-09,29,2009,4,119,41,893.3,757.6,9.9,110,-4.7,2,0.2,0.9,-0.9,-0.5,-4.5,2.9,-1.5,-3,-0.5,-1
"Ben Chiarot","BEN.CHIAROT","8475279","21-22","MTL","D","L",1991-05-09,30,2009,4,119,48,1121.2,901.5,52.7,147.8,-2.3,-3.5,-0.1,-2,-1.6,-0.2,-2.4,-5.5,-1.8,-9.7,-1.7,-3.3
"Ben Eager","BEN.EAGER","8470280","07-08","CHI/PHI","L","L",1984-01-22,23,2002,1,23,32,185.7,181.7,2.9,0,-1.1,-0.8,0,0,-0.8,0.5,-1.1,-0.8,-0.2,-2.2,-0.4,-0.7
"Ben Eager","BEN.EAGER","8470280","08-09","CHI","L","L",1984-01-22,24,2002,1,23,75,639,629.2,6.4,0.8,2.9,-2.2,0.1,0,-2.4,0.8,3,-2.2,-1.6,-0.8,-0.1,-0.3
"Ben Eager","BEN.EAGER","8470280","09-10","CHI","L","L",1984-01-22,25,2002,1,23,60,499.7,494.4,4.1,0,3.8,0,0,0,-0.9,-0.4,3.7,0,-1.3,2.5,0.5,0.9
"Ben Eager","BEN.EAGER","8470280","10-11","ATL/S.J","L","L",1984-01-22,26,2002,1,23,68,723.5,707.9,7.8,3.4,0.9,-1.1,0,0,-1.1,-0.2,0.8,-1.2,-1.3,-1.6,-0.3,-0.6
"Ben Eager","BEN.EAGER","8470280","11-12","EDM","L","L",1984-01-22,27,2002,1,23,63,538.1,533,3.2,0.4,2.1,-0.7,0,0,-2.2,-0.1,2.1,-0.7,-2.3,-0.9,-0.2,-0.3
"Ben Eager","BEN.EAGER","8470280","12-13","EDM","L","L",1984-01-22,28,2002,1,23,14,135.2,134,0.8,0.3,-0.7,-1.2,0,0,-0.6,-0.2,-0.7,-1.2,-0.8,-2.7,-0.5,-0.9
"Ben Eager","BEN.EAGER","8470280","13-14","EDM","L","L",1984-01-22,29,2002,1,23,7,50.5,50.3,0.2,0,-0.1,0.6,0,0,-0.1,0.1,-0.1,0.6,0,0.5,0.1,0.2
"Ben Gleason","BEN.GLEASON","8479416","18-19","DAL","D","L",1998-03-25,20,2016,NA,NA,4,59.5,55.2,3.8,0,0.1,0.1,0,0,0.1,0.1,0.1,0.1,0.2,0.4,0.1,0.1
"Ben Guite","BEN.GUITE","8466300","07-08","COL","R","R",1978-07-17,29,1997,7,172,79,1033.3,797.7,4.4,217.1,0.5,1.5,0,-1.5,0.2,-0.6,0.5,0,-0.5,0,0,0
"Ben Guite","BEN.GUITE","8466300","08-09","COL","R","R",1978-07-17,30,1997,7,172,50,636,507.9,7.5,117.4,2.5,2.2,-0.1,-1.9,-0.9,-0.3,2.4,0.3,-1.3,1.5,0.3,0.5
"Ben Guite","BEN.GUITE","8466300","09-10","NSH","R","R",1978-07-17,31,1997,7,172,6,51,42.1,0,7.9,-0.4,-0.4,0,-0.3,-0.2,0.2,-0.4,-0.7,0,-1.1,-0.2,-0.4
"Ben Hanowski","BEN.HANOWSKI","8475196","12-13","CGY","L","L",1990-10-18,21,2009,3,63,5,66.5,64.6,0.8,0.7,0.2,-1.3,0,0,0.2,-0.2,0.2,-1.3,0,-1.1,-0.2,-0.4
"Ben Hanowski","BEN.HANOWSKI","8475196","13-14","CGY","L","L",1990-10-18,22,2009,3,63,11,79.7,78.1,1.2,0.2,0.4,0,0,0,0,0,0.3,0,0,0.3,0.1,0.1
"Ben Harpur","BEN.HARPUR","8477433","15-16","OTT","D","L",1995-01-12,20,2013,4,108,5,68.3,66.8,0,1.5,0.3,0.4,0,0,0,-0.1,0.3,0.4,-0.1,0.6,0.1,0.2
"Ben Harpur","BEN.HARPUR","8477433","16-17","OTT","D","L",1995-01-12,21,2013,4,108,6,106.8,100.4,2.6,1.7,0.8,0.7,0,0,0.2,0.1,0.8,0.7,0.3,1.8,0.3,0.7
"Ben Harpur","BEN.HARPUR","8477433","17-18","OTT","D","L",1995-01-12,22,2013,4,108,41,610.3,535.8,0.6,70.6,-5.7,-2.7,0,0.1,0.3,-0.1,-5.7,-2.6,0.2,-8.1,-1.6,-3
"Ben Harpur","BEN.HARPUR","8477433","18-19","OTT","D","L",1995-01-12,23,2013,4,108,51,898.6,764.9,1.4,124.8,-4,-0.4,0,0.1,0.6,-0.1,-4,-0.3,0.4,-3.9,-0.7,-1.4
"Ben Harpur","BEN.HARPUR","8477433","20-21","NSH","D","L",1995-01-12,25,2013,4,108,34,558.6,500.3,0.9,51.1,0.4,-0.9,0,1.1,0.1,0.4,0.4,0.3,0.4,1.1,0.2,0.4
"Ben Harpur","BEN.HARPUR","8477433","21-22","NSH","D","L",1995-01-12,26,2013,4,108,11,148.4,133.9,0.1,13.9,-1.4,-0.6,0,-0.1,-0.4,0,-1.4,-0.8,-0.4,-2.6,-0.5,-0.9
"Ben Holmstrom","BEN.HOLMSTROM","8475603","10-11","PHI","C","R",1987-04-09,23,2005,NA,NA,2,18.1,12.7,0.2,5.2,0,-0.1,0,-0.1,0,0.2,0,-0.1,0.2,0.1,0,0
"Ben Holmstrom","BEN.HOLMSTROM","8475603","11-12","PHI","C","R",1987-04-09,24,2005,NA,NA,5,33.6,30.2,0,3.3,0.1,0.2,0,0,-0.1,-0.1,0.1,0.2,-0.1,0.1,0,0
"Ben Hutton","BEN.HUTTON","8477018","15-16","VAN","D","L",1993-04-20,22,2012,5,147,75,1490.5,1219.2,170.1,68,-4.2,-1.8,1,-0.7,2.1,1,-3.2,-2.5,3.1,-2.6,-0.5,-1
"Ben Hutton","BEN.HUTTON","8477018","16-17","VAN","D","L",1993-04-20,23,2012,5,147,71,1455.2,1243.1,144.9,38.3,-4.6,-1.5,1.9,0.2,0.6,-0.2,-2.7,-1.3,0.4,-3.6,-0.7,-1.3
"Ben Hutton","BEN.HUTTON","8477018","17-18","VAN","D","L",1993-04-20,24,2012,5,147,61,1123.3,954.6,59.5,96.9,-4.1,3.2,-0.5,1.2,0.8,0.6,-4.6,4.4,1.4,1.2,0.2,0.4
"Ben Hutton","BEN.HUTTON","8477018","18-19","VAN","D","L",1993-04-20,25,2012,5,147,69,1542.6,1232.4,125.4,157.3,-3.6,-3.4,0.8,1.3,0.6,0,-2.9,-2.1,0.6,-4.3,-0.8,-1.5
"Ben Hutton","BEN.HUTTON","8477018","19-20","L.A","D","L",1993-04-20,26,2012,5,147,65,1187,1075.6,9.4,91.1,3.3,1.6,-0.2,1.5,1.1,-0.6,3.1,3.1,0.5,6.7,1.2,2.3
"Ben Hutton","BEN.HUTTON","8477018","20-21","ANA/TOR","D","L",1993-04-20,27,2012,5,147,38,701.4,604.1,2.1,88.4,-5.6,-0.8,0,0.9,0.9,-0.3,-5.6,0.1,0.5,-5,-0.9,-1.7
"Ben Hutton","BEN.HUTTON","8477018","21-22","VGK","D","L",1993-04-20,28,2012,5,147,32,467.6,445.1,0.9,18.7,1.8,1.5,0,-0.5,0.6,-0.1,1.8,1,0.5,3.3,0.6,1.1
"Ben Jones","BEN.JONES","8480259","21-22","VGK","C","L",1999-02-26,22,2017,7,189,2,16.1,15.9,0,0,0.1,-0.1,0,0,-0.2,0,0.1,-0.1,-0.2,-0.2,0,-0.1
"Ben Lovejoy","BEN.LOVEJOY","8473933","08-09","PIT","D","R",1984-02-20,24,2002,NA,NA,2,23.8,22,1.6,0.1,0.1,0.1,0,0,0.1,0,0.1,0.1,0,0.2,0,0.1
"Ben Lovejoy","BEN.LOVEJOY","8473933","09-10","PIT","D","R",1984-02-20,25,2002,NA,NA,12,199.4,168.4,12.5,17.6,3.4,-0.6,-0.3,-0.3,0.3,-0.1,3.1,-0.9,0.3,2.5,0.5,0.9
"Ben Lovejoy","BEN.LOVEJOY","8473933","10-11","PIT","D","R",1984-02-20,26,2002,NA,NA,47,705.1,657.4,3.7,41.7,5,-0.3,0.1,-0.1,-0.2,0,5.1,-0.4,-0.1,4.6,0.8,1.6
"Ben Lovejoy","BEN.LOVEJOY","8473933","11-12","PIT","D","R",1984-02-20,27,2002,NA,NA,34,450.5,428.3,1.3,18.3,-1.4,2.1,0,0.1,0.3,-0.2,-1.4,2.2,0.2,1,0.2,0.3
"Ben Lovejoy","BEN.LOVEJOY","8473933","12-13","ANA/PIT","D","R",1984-02-20,28,2002,NA,NA,35,623.9,573.1,18.6,27.3,0.8,2.1,0.6,0.6,-0.4,0,1.4,2.7,-0.4,3.7,0.7,1.3
"Ben Lovejoy","BEN.LOVEJOY","8473933","13-14","ANA","D","R",1984-02-20,29,2002,NA,NA,78,1513,1318.8,16.5,154.6,-0.8,2.9,0,2.2,1,-0.7,-0.8,5.1,0.3,4.6,0.9,1.6
"Ben Lovejoy","BEN.LOVEJOY","8473933","14-15","ANA/PIT","D","R",1984-02-20,30,2002,NA,NA,60,1165.9,1029,11.3,112.7,-5.6,2.5,0,-0.6,0.7,-0.7,-5.6,1.9,0.1,-3.6,-0.7,-1.3
"Ben Lovejoy","BEN.LOVEJOY","8473933","15-16","PIT","D","R",1984-02-20,31,2002,NA,NA,66,1245.2,1064.6,5.1,159.3,2.5,4,0,0.5,-0.2,-0.3,2.5,4.6,-0.5,6.6,1.3,2.4
"Ben Lovejoy","BEN.LOVEJOY","8473933","16-17","N.J","D","R",1984-02-20,32,2002,NA,NA,82,1703.5,1408.3,6.6,266.6,-6.8,5,-0.1,2.6,0,-1,-6.8,7.6,-0.9,-0.2,0,-0.1
"Ben Lovejoy","BEN.LOVEJOY","8473933","17-18","N.J","D","R",1984-02-20,33,2002,NA,NA,57,945.6,762.7,2.7,169.4,-1.3,6.7,0,2.7,0,-0.4,-1.3,9.5,-0.4,7.7,1.5,2.9
"Ben Lovejoy","BEN.LOVEJOY","8473933","18-19","DAL/N.J","D","R",1984-02-20,34,2002,NA,NA,71,1213.1,952.8,3.3,236.1,-0.8,1.9,0,3.6,0,-1,-0.8,5.5,-1,3.8,0.7,1.3
"Ben Maxwell","BEN.MAXWELL","8473493","08-09","MTL","C","L",1988-03-30,20,2006,2,49,7,69.4,66.9,1.7,0.6,-1.6,-0.8,0,0,0,0.2,-1.6,-0.8,0.2,-2.2,-0.4,-0.8
"Ben Maxwell","BEN.MAXWELL","8473493","09-10","MTL","C","L",1988-03-30,21,2006,2,49,13,114.1,113.4,0.4,0,-1.1,-2.6,0,0,-0.2,-0.3,-1.1,-2.6,-0.6,-4.3,-0.8,-1.5
"Ben Maxwell","BEN.MAXWELL","8473493","10-11","ATL","C","L",1988-03-30,22,2006,2,49,12,143.9,130.9,2.5,8.5,-1,-0.5,0,0.1,0.2,0,-1,-0.4,0.2,-1.3,-0.2,-0.4
"Ben Maxwell","BEN.MAXWELL","8473493","11-12","ANA/WPG","C","L",1988-03-30,23,2006,2,49,15,101,97.2,1.1,2,1.7,-0.8,0,0,0.3,0.1,1.7,-0.8,0.4,1.3,0.2,0.4
"Ben McCartney","BEN.MCCARTNEY","8481827","21-22","ARI","L","L",2001-07-13,20,2020,7,204,2,28.1,27.3,0.2,0,0.1,-0.1,0,0,-0.3,-0.1,0.1,-0.1,-0.4,-0.4,-0.1,-0.1
"Ben Sexton","BEN.SEXTON","8475328","17-18","OTT","C","R",1991-06-06,26,2009,7,205,2,20.6,20.6,0,0,-0.1,0.1,0,0,0,0,-0.1,0.1,0,0,0,0
"Ben Smith","BEN.SMITH","8474727","10-11","CHI","R","R",1988-07-11,22,2008,6,169,6,82.7,79.6,2.1,0.6,0.2,0.7,0,0,0.2,-0.2,0.2,0.7,0,0.9,0.2,0.3
"Ben Smith","BEN.SMITH","8474727","11-12","CHI","R","R",1988-07-11,23,2008,6,169,13,127.6,121.9,1,4,0.3,-0.2,0,0,0.3,0,0.3,-0.1,0.4,0.6,0.1,0.2
"Ben Smith","BEN.SMITH","8474727","12-13","CHI","R","R",1988-07-11,24,2008,6,169,1,18.4,14.3,1.7,1.5,0.1,0,0,0,0,0,0.1,-0.1,0,0.1,0,0
"Ben Smith","BEN.SMITH","8474727","13-14","CHI","R","R",1988-07-11,25,2008,6,169,75,955.3,822.2,27.4,95.6,5.7,3.5,-0.1,1,2.2,0.4,5.6,4.5,2.6,12.6,2.4,4.5
"Ben Smith","BEN.SMITH","8474727","14-15","CHI/S.J","R","R",1988-07-11,26,2008,6,169,80,1044.2,852.2,10.9,169.4,-1.2,5.4,0.1,-0.5,2.2,-0.6,-1.2,4.9,1.6,5.3,1,1.9
"Ben Smith","BEN.SMITH","8474727","15-16","S.J/TOR","R","R",1988-07-11,27,2008,6,169,22,266,224.4,2,36.5,1.1,0.1,0,-1.1,0.6,-0.6,1.1,-1,0,0.1,0,0.1
"Ben Smith","BEN.SMITH","8474727","16-17","COL/TOR","R","R",1988-07-11,28,2008,6,169,40,458.6,367.6,0.4,85.6,-1.1,0.7,0,-1.6,0.7,-0.4,-1.1,-1,0.3,-1.8,-0.3,-0.7
"Ben Street","BEN.STREET","8476043","12-13","CGY","C","L",1987-02-13,25,2005,NA,NA,6,81.7,71.2,2.6,6.1,-0.5,0.8,0,0,0.2,-0.2,-0.5,0.8,0,0.3,0.1,0.1
"Ben Street","BEN.STREET","8476043","13-14","CGY","C","L",1987-02-13,26,2005,NA,NA,13,137.7,114.2,6,14.3,-0.2,-2.3,-0.1,-0.1,0,0,-0.3,-2.4,0,-2.7,-0.5,-1
"Ben Street","BEN.STREET","8476043","14-15","COL","C","L",1987-02-13,27,2005,NA,NA,3,34.8,34.7,0,0,0.4,-0.3,0,0,0.1,-0.1,0.4,-0.3,0,0,0,0
"Ben Street","BEN.STREET","8476043","15-16","COL","C","L",1987-02-13,28,2005,NA,NA,7,51.4,50.8,0,0,0.5,-0.2,0,0,-0.2,0.1,0.5,-0.2,-0.1,0.1,0,0
"Ben Street","BEN.STREET","8476043","16-17","DET","C","L",1987-02-13,29,2005,NA,NA,6,49.5,49.2,0,0,0,-0.3,0,0,0.1,-0.1,0,-0.3,0,-0.3,-0.1,-0.1
"Ben Street","BEN.STREET","8476043","18-19","ANA","C","L",1987-02-13,31,2005,NA,NA,21,253.4,208.7,1.7,40.7,-2.2,-1.1,0,-1.2,0.4,-0.4,-2.2,-2.3,0,-4.5,-0.8,-1.6
"Ben Street","BEN.STREET","8476043","19-20","N.J","C","L",1987-02-13,32,2005,NA,NA,3,24.4,24.1,0.3,0,0.1,-0.2,0,0,0.1,-0.1,0.1,-0.2,0,-0.1,0,0
"Ben Thomas","BEN.THOMAS","8478049","20-21","T.B","D","R",1996-05-28,24,2014,4,119,5,71.2,68.3,1.1,1.5,1.6,-0.1,0,0,0.1,-0.1,1.6,-0.1,0.1,1.5,0.3,0.5
"Ben Thomson","BEN.THOMSON","8476526","16-17","N.J","L","L",1993-01-16,23,2012,4,96,3,32.7,32.3,0,0,-0.2,-0.2,0,0,-0.3,0.1,-0.2,-0.2,-0.2,-0.7,-0.1,-0.3
